index	relocation_section	target_section	offset_hex	type	symbol	addend	info	symbol_value
222	.rela.text	.text	0x80c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	174	0000009500000113	0000000000000000
223	.rela.text	.text	0x810	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	174	0000009500000115	0000000000000000
224	.rela.text	.text	0x818	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	3df	0000009500000113	0000000000000000
225	.rela.text	.text	0x81c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	3df	0000009500000115	0000000000000000
226	.rela.text	.text	0x824	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	74f	0000009500000113	0000000000000000
227	.rela.text	.text	0x828	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	74f	0000009500000115	0000000000000000
228	.rela.text	.text	0x850	R_AARCH64_CALL26	of_property_read_variable_u32_array	0	000000ad0000011b	0000000000000000
229	.rela.text	.text	0x864	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	1be	0000009500000113	0000000000000000
230	.rela.text	.text	0x868	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	1be	0000009500000115	0000000000000000
231	.rela.text	.text	0x878	R_AARCH64_CALL26	of_get_named_gpio_flags	0	000000ae0000011b	0000000000000000
232	.rela.text	.text	0x890	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	884	0000009500000113	0000000000000000
233	.rela.text	.text	0x894	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	884	0000009500000115	0000000000000000
234	.rela.text	.text	0x89c	R_AARCH64_CALL26	of_property_read_string	0	000000af0000011b	0000000000000000
235	.rela.text	.text	0x8a8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	9c9	0000009500000113	0000000000000000
236	.rela.text	.text	0x8ac	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	9c9	0000009500000115	0000000000000000
237	.rela.text	.text	0x8b0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	367	0000009500000113	0000000000000000
238	.rela.text	.text	0x8b4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	367	0000009500000115	0000000000000000
239	.rela.text	.text	0x8bc	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
240	.rela.text	.text	0x8c4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	65e	0000009500000113	0000000000000000
241	.rela.text	.text	0x8c8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	65e	0000009500000115	0000000000000000
242	.rela.text	.text	0x8d0	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
243	.rela.text	.text	0x8e8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	47c	0000009500000113	0000000000000000
244	.rela.text	.text	0x8ec	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	47c	0000009500000115	0000000000000000
245	.rela.text	.text	0x8f4	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
246	.rela.text	.text	0x900	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	8f8	0000009500000113	0000000000000000
247	.rela.text	.text	0x904	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	8f8	0000009500000115	0000000000000000
248	.rela.text	.text	0x908	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
249	.rela.text	.text	0x944	R_AARCH64_CALL26	__stack_chk_fail	0	000000aa0000011b	0000000000000000
250	.rela.text	.text	0xb90	R_AARCH64_CALL26	regmap_field_update_bits_base	0	000000ac0000011b	0000000000000000
251	.rela.text	.text	0xb9c	R_AARCH64_CALL26	msleep	0	000000b00000011b	0000000000000000
252	.rela.text	.text	0xba8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	83c	0000009500000113	0000000000000000
253	.rela.text	.text	0xbac	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	83c	0000009500000115	0000000000000000
254	.rela.text	.text	0xbec	R_AARCH64_CALL26	regmap_field_update_bits_base	0	000000ac0000011b	0000000000000000
255	.rela.text	.text	0xc08	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
256	.rela.text	.text	0xc34	R_AARCH64_CALL26	regmap_field_update_bits_base	0	000000ac0000011b	0000000000000000
257	.rela.text	.text	0xc80	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	83c	0000009500000113	0000000000000000
258	.rela.text	.text	0xc84	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	83c	0000009500000115	0000000000000000
259	.rela.text	.text	0xc90	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
260	.rela.text	.text	0xc98	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	9d1	0000009500000113	0000000000000000
261	.rela.text	.text	0xc9c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	9d1	0000009500000115	0000000000000000
262	.rela.text	.text	0xca0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	911	0000009500000113	0000000000000000
263	.rela.text	.text	0xca4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	911	0000009500000115	0000000000000000
264	.rela.text	.text	0xcac	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
265	.rela.text	.text	0xcb8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	83c	0000009500000113	0000000000000000
266	.rela.text	.text	0xcbc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	83c	0000009500000115	0000000000000000
267	.rela.text	.text	0xcc8	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
268	.rela.text	.text	0xcd0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	42f	0000009500000113	0000000000000000
269	.rela.text	.text	0xcd4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	42f	0000009500000115	0000000000000000
270	.rela.text	.text	0xcd8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	911	0000009500000113	0000000000000000
271	.rela.text	.text	0xcdc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	911	0000009500000115	0000000000000000
272	.rela.text	.text	0xce4	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
273	.rela.text	.text	0xcf0	R_AARCH64_CALL26	__stack_chk_fail	0	000000aa0000011b	0000000000000000
274	.rela.text	.text	0xd10	R_AARCH64_ADR_PREL_PG_HI21	.rodata	960	0000008000000113	0000000000000000
275	.rela.text	.text	0xd14	R_AARCH64_ADD_ABS_LO12_NC	.rodata	960	0000008000000115	0000000000000000
276	.rela.text	.text	0xd24	R_AARCH64_ADR_PREL_PG_HI21	.data	498	0000008500000113	0000000000000000
277	.rela.text	.text	0xd28	R_AARCH64_ADD_ABS_LO12_NC	.data	498	0000008500000115	0000000000000000
278	.rela.text	.text	0xd44	R_AARCH64_ADR_PREL_PG_HI21	.text	10b8	0000007d00000113	0000000000000000
279	.rela.text	.text	0xd48	R_AARCH64_ADD_ABS_LO12_NC	.text	10b8	0000007d00000115	0000000000000000
280	.rela.text	.text	0xd58	R_AARCH64_ADR_PREL_PG_HI21	.text	1274	0000007d00000113	0000000000000000
281	.rela.text	.text	0xd5c	R_AARCH64_ADD_ABS_LO12_NC	.text	1274	0000007d00000115	0000000000000000
282	.rela.text	.text	0xd64	R_AARCH64_ADR_PREL_PG_HI21	.text	1300	0000007d00000113	0000000000000000
283	.rela.text	.text	0xd68	R_AARCH64_ADD_ABS_LO12_NC	.text	1300	0000007d00000115	0000000000000000
284	.rela.text	.text	0xd80	R_AARCH64_CALL26	devm_power_supply_register	0	000000b10000011b	0000000000000000
285	.rela.text	.text	0xd98	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	22c	0000009500000113	0000000000000000
286	.rela.text	.text	0xd9c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	22c	0000009500000115	0000000000000000
287	.rela.text	.text	0xda0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	284	0000009500000113	0000000000000000
288	.rela.text	.text	0xda4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	284	0000009500000115	0000000000000000
289	.rela.text	.text	0xda8	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
290	.rela.text	.text	0xdb8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	48e	0000009500000113	0000000000000000
291	.rela.text	.text	0xdbc	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	48e	0000009500000115	0000000000000000
292	.rela.text	.text	0xdc0	R_AARCH64_CALL26	_dev_info	0	000000ab0000011b	0000000000000000
293	.rela.text	.text	0xdfc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	11c	0000009500000113	0000000000000000
294	.rela.text	.text	0xe00	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	11c	0000009500000115	0000000000000000
295	.rela.text	.text	0xe08	R_AARCH64_CALL26	gpio_request_one	0	000000b20000011b	0000000000000000
296	.rela.text	.text	0xe14	R_AARCH64_CALL26	gpio_to_desc	0	000000b30000011b	0000000000000000
297	.rela.text	.text	0xe18	R_AARCH64_CALL26	gpiod_to_irq	0	000000b40000011b	0000000000000000
298	.rela.text	.text	0xe3c	R_AARCH64_ADR_PREL_PG_HI21	.rodata	9c8	0000008000000113	0000000000000000
299	.rela.text	.text	0xe40	R_AARCH64_ADD_ABS_LO12_NC	.rodata	9c8	0000008000000115	0000000000000000
300	.rela.text	.text	0xe44	R_AARCH64_ADR_PREL_PG_HI21	.text	15f8	0000007d00000113	0000000000000000
301	.rela.text	.text	0xe48	R_AARCH64_ADD_ABS_LO12_NC	.text	15f8	0000007d00000115	0000000000000000
302	.rela.text	.text	0xe60	R_AARCH64_CALL26	devm_request_threaded_irq	0	000000b50000011b	0000000000000000
303	.rela.text	.text	0xe74	R_AARCH64_CALL26	irq_set_irq_wake	0	000000b60000011b	0000000000000000
304	.rela.text	.text	0xe88	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	105	0000009500000113	0000000000000000
305	.rela.text	.text	0xe8c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	105	0000009500000115	0000000000000000
306	.rela.text	.text	0xe98	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	18b	0000009500000113	0000000000000000
307	.rela.text	.text	0xe9c	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	18b	0000009500000115	0000000000000000
308	.rela.text	.text	0xea8	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	37f	0000009500000113	0000000000000000
309	.rela.text	.text	0xeac	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	37f	0000009500000115	0000000000000000
310	.rela.text	.text	0xeb0	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
311	.rela.text	.text	0xed0	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	7c8	0000009500000113	0000000000000000
312	.rela.text	.text	0xed4	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	7c8	0000009500000115	0000000000000000
313	.rela.text	.text	0xee0	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
314	.rela.text	.text	0xf38	R_AARCH64_CALL26	memset	0	000000b70000011b	0000000000000000
315	.rela.text	.text	0xf3c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	154	0000009500000113	0000000000000000
316	.rela.text	.text	0xf40	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	154	0000009500000115	0000000000000000
317	.rela.text	.text	0xf44	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	3fa	0000009500000113	0000000000000000
318	.rela.text	.text	0xf48	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	3fa	0000009500000115	0000000000000000
319	.rela.text	.text	0xf58	R_AARCH64_CALL26	snprintf	0	000000b80000011b	0000000000000000
320	.rela.text	.text	0xf64	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	632	0000009500000113	0000000000000000
321	.rela.text	.text	0xf68	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	632	0000009500000115	0000000000000000
322	.rela.text	.text	0xf80	R_AARCH64_CALL26	memcpy	0	000000b90000011b	0000000000000000
323	.rela.text	.text	0xfa0	R_AARCH64_CALL26	regmap_read	0	000000ba0000011b	0000000000000000
324	.rela.text	.text	0xfc0	R_AARCH64_CALL26	snprintf	0	000000b80000011b	0000000000000000
325	.rela.text	.text	0xfcc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	8c8	0000009500000113	0000000000000000
326	.rela.text	.text	0xfd0	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	8c8	0000009500000115	0000000000000000
327	.rela.text	.text	0xfd4	R_AARCH64_CALL26	fortify_panic	0	000000bb0000011b	0000000000000000
328	.rela.text	.text	0x1014	R_AARCH64_CALL26	__stack_chk_fail	0	000000aa0000011b	0000000000000000
329	.rela.text	.text	0x1040	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	8ab	0000009500000113	0000000000000000
330	.rela.text	.text	0x1044	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	8ab	0000009500000115	0000000000000000
331	.rela.text	.text	0x1060	R_AARCH64_CALL26	sscanf	0	000000bc0000011b	0000000000000000
332	.rela.text	.text	0x1080	R_AARCH64_CALL26	regmap_write	0	000000bd0000011b	0000000000000000
333	.rela.text	.text	0x10b0	R_AARCH64_CALL26	__stack_chk_fail	0	000000aa0000011b	0000000000000000
334	.rela.text	.text	0x10e4	R_AARCH64_CALL26	power_supply_get_drvdata	0	000000be0000011b	0000000000000000
335	.rela.text	.text	0x1100	R_AARCH64_ADR_PREL_PG_HI21	.rodata	0	0000008000000113	0000000000000000
336	.rela.text	.text	0x1104	R_AARCH64_ADD_ABS_LO12_NC	.rodata	0	0000008000000115	0000000000000000
337	.rela.text	.text	0x121c	R_AARCH64_CALL26	regmap_field_read	0	000000a00000011b	0000000000000000
338	.rela.text	.text	0x122c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	83c	0000009500000113	0000000000000000
339	.rela.text	.text	0x1230	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	83c	0000009500000115	0000000000000000
340	.rela.text	.text	0x1238	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
341	.rela.text	.text	0x1240	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	6be	0000009500000113	0000000000000000
342	.rela.text	.text	0x1244	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	6be	0000009500000115	0000000000000000
343	.rela.text	.text	0x124c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	676	0000009500000113	0000000000000000
344	.rela.text	.text	0x1250	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	676	0000009500000115	0000000000000000
345	.rela.text	.text	0x1260	R_AARCH64_CALL26	_dev_info	0	000000ab0000011b	0000000000000000
346	.rela.text	.text	0x126c	R_AARCH64_CALL26	__stack_chk_fail	0	000000aa0000011b	0000000000000000
347	.rela.text	.text	0x1290	R_AARCH64_CALL26	power_supply_get_drvdata	0	000000be0000011b	0000000000000000
348	.rela.text	.text	0x12cc	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	378	0000009500000113	0000000000000000
349	.rela.text	.text	0x12d0	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	378	0000009500000115	0000000000000000
350	.rela.text	.text	0x12d4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	325	0000009500000113	0000000000000000
351	.rela.text	.text	0x12d8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	325	0000009500000115	0000000000000000
352	.rela.text	.text	0x12e4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	a13	0000009500000113	0000000000000000
353	.rela.text	.text	0x12e8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	a13	0000009500000115	0000000000000000
354	.rela.text	.text	0x12f0	R_AARCH64_CALL26	_dev_info	0	000000ab0000011b	0000000000000000
355	.rela.text	.text	0x1384	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	6be	0000009500000113	0000000000000000
356	.rela.text	.text	0x1388	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	6be	0000009500000115	0000000000000000
357	.rela.text	.text	0x138c	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	247	0000009500000113	0000000000000000
358	.rela.text	.text	0x1390	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	247	0000009500000115	0000000000000000
359	.rela.text	.text	0x1398	R_AARCH64_CALL26	_dev_info	0	000000ab0000011b	0000000000000000
360	.rela.text	.text	0x13b4	R_AARCH64_CALL26	regmap_field_update_bits_base	0	000000ac0000011b	0000000000000000
361	.rela.text	.text	0x13c4	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	83c	0000009500000113	0000000000000000
362	.rela.text	.text	0x13c8	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	83c	0000009500000115	0000000000000000
363	.rela.text	.text	0x13d0	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
364	.rela.text	.text	0x13d8	R_AARCH64_CALL26	msleep	0	000000b00000011b	0000000000000000
365	.rela.text	.text	0x13f4	R_AARCH64_CALL26	regmap_bulk_read	0	000000bf0000011b	0000000000000000
366	.rela.text	.text	0x1404	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	5d	0000009500000113	0000000000000000
367	.rela.text	.text	0x1408	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	5d	0000009500000115	0000000000000000
368	.rela.text	.text	0x1414	R_AARCH64_CALL26	_dev_err	0	0000009c0000011b	0000000000000000
369	.rela.text	.text	0x1428	R_AARCH64_ADR_PREL_PG_HI21	.rodata	978	0000008000000113	0000000000000000
370	.rela.text	.text	0x142c	R_AARCH64_ADD_ABS_LO12_NC	.rodata	978	0000008000000115	0000000000000000
371	.rela.text	.text	0x1438	R_AARCH64_ADR_PREL_PG_HI21	.rodata	9a0	0000008000000113	0000000000000000
372	.rela.text	.text	0x143c	R_AARCH64_ADD_ABS_LO12_NC	.rodata	9a0	0000008000000115	0000000000000000
373	.rela.text	.text	0x1444	R_AARCH64_ADR_PREL_PG_HI21	.rodata.str1.1	6c4	0000009500000113	0000000000000000
374	.rela.text	.text	0x1448	R_AARCH64_ADD_ABS_LO12_NC	.rodata.str1.1	6c4	0000009500000115	0000000000000000
375	.rela.text	.text	0x1464	R_AARCH64_CALL26	_dev_info	0	000000ab0000011b	0000000000000000
