symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,selected_consumers,nothing_name_status,crc_status
device_wakeup_disable,0x1c7ea990,KERNEL_OR_BUILTIN,,0,conninfra;hci_uart;mtu3;tcpc_mt6375;xhci_mtk_hcd_v2;yft_gpio_keys,6,6,0,1,0,0,0,0,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
device_wakeup_enable,0x088b197f,KERNEL_OR_BUILTIN,,0,conninfra;hci_uart;mt6375_adc;mt6375_auxadc;mtk_pep50;mtk_spmi_pmic;mtu3;rtc_mt6685;tcpc_class;tcpc_mt6375;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_gpio_keys,13,13,0,1,0,0,0,0,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
devm_add_action,0xe6fe2896,KERNEL_OR_BUILTIN,,0,extdev_io_class;industrialio_triggered_buffer;mt6375_auxadc;xhci_mtk_hcd_v2;yft_gpio_keys,5,5,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
devm_fwnode_gpiod_get_index,0x92ce209d,KERNEL_OR_BUILTIN,,0,yft_gpio_keys,1,1,0,0,0,0,0,0,0,0,yft_gpio_keys,EXPORTED_BUT_UNLISTED,UNPROVEN
devm_gpio_request_one,0xc4a21586,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;aw883xx_driver;yft_gpio_keys,5,5,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
devm_gpiod_get,0x66e8ab95,KERNEL_OR_BUILTIN,,0,custom_ldo_wl2868;extcon_mtk_usb;mediatek_drm_gateic;panel_ky_vtdr6115_dphy_cmd;rt4831a_drv;st21nfc,6,6,0,1,0,0,1,1,1,1,custom_ldo_wl2868;panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
devm_gpiod_put,0xa8cb2b21,KERNEL_OR_BUILTIN,,0,custom_ldo_wl2868;mediatek_drm_gateic;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd;rt4831a_drv;st21nfc,6,6,0,1,0,0,1,1,1,1,custom_ldo_wl2868;panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
devm_input_allocate_device,0x3819137b,KERNEL_OR_BUILTIN,,0,mtk_pmic_keys;yft_gpio_keys,2,2,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
devm_kfree,0x8177f433,KERNEL_OR_BUILTIN,,0,8250_mtk;apu_top;apusys;aw883xx_driver;bt_drv_6878;emi_mpu;gz_ipc_mod;gz_trusty_mod;mali_prot_alloc_mt6878_r44;mediatek_drm;mmqos_common;mt6369_accdet;mtk_cam_isp7sp;mtk_hcp;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_ipesys_me;mtk_mml;mtk_vcu;nfc;reboot_mode;sapu;sc851x_charger;sc8571_charger;smpu;tcpc_class;thermal_interface;tkcore;tkcore_drv;ufs_mediatek_mod,30,30,0,1,0,0,1,1,1,1,sc851x_charger;sc8571_charger;tkcore;tkcore_drv,PUBLISHED_KMI_NAME,UNPROVEN
devm_kmalloc,0xd50f026e,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;apu_top;apusys;arm_dsu_pmu;asix;aw36515;aw36518;aw36518_v2;aw883xx_driver;backlight_cooling;board_temp;bt_drv_6878;btbcm;btsdio;bus_parity;cache_parity;camera_af_media;camera_eeprom_v4l2;ccci_dpmaif;charger_cooling;cmdq_sec_drv;cmdq_test;cqhci;dbg_error_flag;dbgtop_drm;drm_display_helper;dw9781c;emi;emi_fake_eng;emi_mpu;extcon_mtk_usb;extdev_io_class;gz_ipc_mod;gz_trusty_mod;hci_uart;i2c_mt65xx;imgsensor;iommu_debug;leds_mtk_disp;leds_rgb_aw2013;main2_vcm;main3_vcm;main4_vcm;main_vcm;mali_prot_alloc_mt6878_r44;md_cooling_all;mediatek_cpufreq_hw;mediatek_drm;mmqos_common;mt6315_regulator;mt6338_core;mt6369_accdet;mt6375;mt6375_battery;mt6375_charger;mt6685_audclk;mtk_aie;mtk_battery_oc_throttling;mtk_bp_thl;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_charger_framework;mtk_chg_type_det;mtk_cm_mgr;mtk_cm_mgr_mt6878;mtk_cmdq_drv_ext;mtk_composite;mtk_dramc;mtk_dvfsrc;mtk_dvfsrc_devfreq;mtk_dvfsrc_helper;mtk_emi;mtk_gpu_power_throttling;mtk_hcp;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_iommu;mtk_ipesys_me;mtk_irtx_pwm;mtk_jpeg;mtk_low_battery_throttling;mtk_mbox_mailbox;mtk_mmc;mtk_mmdvfs;mtk_mml;mtk_panel_ext;mtk_pd_adapter;mtk_pd_charging;mtk_pep;mtk_pep40;mtk_pep50;mtk_pmic_keys;mtk_pmic_oc_debug;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_sec_heap;mtk_smi;mtk_spmi_pmic;mtk_spmi_pmic_adc;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vmm_isp71_regulator;mtk_wdt;mtu3;nvmem_mt635x_efuse;nvmem_mtk_devinfo;panel_ky_vtdr6115_dphy_cmd;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pmic_lvsys_notify;pmic_temp;pwm_mtk_disp;reboot_mode;regulator_vibrator;reset_ti_syscon;rt4831a_drv;rt5133_regulator;rt6160_regulator;rt_pd_manager;rtc_mt6685;sapu;sc851x_charger;sc8571_charger;sec_rng;sh366003_fg;smpu;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;st21nfc;sub_vcm;syscon_reboot_mode;system_heap;tcpc_class;tcpc_mt6375;thermal_generic_adc;thermal_interface;tinysys_scmi;tkcore;tkcore_drv;ufs_mediatek_mod;usb_offload;vcp;vtskin_temp;wifi_cooling;xhci_mtk_hcd_v2;yft_gpio_keys,160,160,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd;sc851x_charger;sc8571_charger;sh366003_fg;tkcore;tkcore_drv;yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
devm_pinctrl_get,0x1e78d642,KERNEL_OR_BUILTIN,,0,connfem;conninfra;dw9781c;fingerprint;gps_drv_dl_v051;imgsensor;leds_ln2403;main2_vcm;main3_vcm;main4_vcm;main_vcm;mediatek_drm;mediatek_drm_panel_drv;mt6369_accdet;mtk_mmc;snd_soc_mt6878_afe;spi_tiny_co5300_lcd;sub_vcm,18,18,0,1,0,0,1,1,1,1,fingerprint;leds_ln2403;spi_tiny_co5300_lcd,PUBLISHED_KMI_NAME,UNPROVEN
devm_pinctrl_put,0x1eb56d31,KERNEL_OR_BUILTIN,,0,connfem;fingerprint;imgsensor,3,3,0,1,0,0,1,1,1,1,fingerprint,PUBLISHED_KMI_NAME,UNPROVEN
devm_power_supply_register,0xf58e113b,KERNEL_OR_BUILTIN,,0,mt6375_charger;sc8571_charger;sh366003_fg,3,3,0,1,0,0,1,1,1,1,sc8571_charger;sh366003_fg,PUBLISHED_KMI_NAME,UNPROVEN
devm_regmap_field_alloc,0x1ef40de7,KERNEL_OR_BUILTIN,,0,mt6375_charger;sc851x_charger;sc8571_charger,3,3,0,1,0,0,1,1,1,1,sc851x_charger;sc8571_charger,PUBLISHED_KMI_NAME,UNPROVEN
devm_request_any_context_irq,0xf62dc15f,KERNEL_OR_BUILTIN,,0,yft_gpio_keys,1,1,0,0,0,0,0,0,0,0,yft_gpio_keys,EXPORTED_BUT_UNLISTED,UNPROVEN
devm_request_threaded_irq,0x0570ef04,KERNEL_OR_BUILTIN,,0,apusys;arm_dsu_pmu;aw883xx_driver;bus_parity;cache_parity;conninfra;dbg_error_flag;device_apc_common;extcon_mtk_usb;hci_uart;i2c_mt65xx;mediatek_drm;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375;mt6375_battery;mt6375_charger;mtk_battery_oc_throttling;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_cmdq_drv_ext;mtk_dpc;mtk_dvfsrc;mtk_iommu;mtk_jpeg;mtk_mmc;mtk_mminfra_debug;mtk_mml;mtk_pmic_keys;mtk_pmic_oc_debug;mtk_pmic_wrap;mtk_pwm;mtk_spmi_pmic;mtk_vcodec_common;mtk_wdt;mtu3;pmic_lbat_service;pmic_lvsys_notify;rt5133_regulator;rtc_mt6685;sc851x_charger;sc8571_charger;snd_soc_audiodsp_common;snd_soc_mt6878_afe;soc_temp_lvts;spi_mt65xx;spmi_mtk_pmif;st21nfc;tcpc_mt6375;ufs_mediatek_mod,52,52,0,1,0,0,1,1,1,1,sc851x_charger;sc8571_charger,PUBLISHED_KMI_NAME,UNPROVEN
disable_irq,0x3ce4ca6f,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ccci_dpmaif;gps_drv_dl_v051;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mt6375;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sc851x_charger;sc8571_charger;spi_tiny_co5300_lcd;tcpc_mt6375;ufs_mediatek_mod;vcp;xhci_mtk_hcd_v2;yft_gpio_keys,22,22,0,1,0,0,1,1,1,1,microarray_fp_tee;sc851x_charger;sc8571_charger;spi_tiny_co5300_lcd;yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
disable_irq_nosync,0x27bbf221,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;bus_parity;cache_parity;ccci_ccif;ccci_md_all;clk_common;connadp;conninfra;dbg_error_flag;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_irq_mod;hynitron;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375_auxadc;mt6375_battery;mtk_battery_oc_throttling;mtk_ccuv;mtk_mmc;rtc_mt6685;scp;st21nfc;vcp;wlan_drv_gen4m_6878;yft_gpio_keys,29,29,0,1,0,0,1,1,1,1,hynitron;yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_attach,0x1c8c3c9f,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_detach,0x4425402e,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_export,0xf20c4b0b,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mtk_aie;mtk_sec_heap;snd_soc_mtk_common;system_heap;tkcore,8,8,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_fd,0x317a2244,KERNEL_OR_BUILTIN,,0,apusys;mali_dmabuf_test_mt6878_r44;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_hcp;snd_soc_mtk_common;tkcore,7,7,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_get,0xe1c6bdef,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ged;gz_main_mod;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;widevine_driver,22,22,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_map_attachment,0xb1441f23,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_put,0x819fd9a0,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ged;gz_main_mod;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_hcp;mtk_heap_debug;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;widevine_driver,21,21,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_buf_unmap_attachment,0x54dc2906,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore,19,19,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_map_sg_attrs,0x32348f21,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;cqhci;mali_dmabuf_test_mt6878_r44;mediatek_drm;mtk_mmc;tkcore,7,7,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
dma_unmap_sg_attrs,0x0df35f73,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;cqhci;mali_dmabuf_test_mt6878_r44;mediatek_drm;mtk_aie;mtk_mmc;mtk_sec_heap;system_heap;tkcore,10,10,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
down,0x6626afca,KERNEL_OR_BUILTIN,,0,bt_drv_6878;connscp;gps_scp;mtk_vcodec_dec_v1;tcpc_class;tkcore;ufs_mediatek_mod;wlan_drv_gen4m_6878,8,8,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
down_interruptible,0x6bd0e573,KERNEL_OR_BUILTIN,,0,aee_aed;aee_rs;fmradio_drv_connac2x;mediatek_drm;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sec;tkcore,8,8,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
driver_create_file,0x4cafa18c,KERNEL_OR_BUILTIN,,0,bus_parity;cache_parity;emi;emi_fake_eng;gps_drv_dl_v051;mt6369_accdet;mtk_dramc;pinctrl_mtk_v2;spi_tiny_co5300_lcd;yft_tpd_gesture,10,10,0,1,0,0,1,1,1,1,spi_tiny_co5300_lcd;yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
driver_remove_file,0xb81ba41d,KERNEL_OR_BUILTIN,,0,bus_parity;cache_parity;emi_fake_eng;gps_drv_dl_v051;yft_tpd_gesture,5,5,0,1,0,0,1,1,1,1,yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
driver_unregister,0x1be461e1,KERNEL_OR_BUILTIN,,0,ffa_v10;focaltech_touch_spi_ft3680;hci_uart;microarray_fp_tee;mt6685_core;mtk_spmi_pmic;spi_tiny_co5300_lcd;usbserial,8,8,0,1,0,0,1,1,1,1,microarray_fp_tee;spi_tiny_co5300_lcd,PUBLISHED_KMI_NAME,UNPROVEN
drm_mode_duplicate,0xff193a01,KERNEL_OR_BUILTIN,,0,mediatek_drm;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,3,3,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_mode_probed_add,0x88f2da8e,KERNEL_OR_BUILTIN,,0,mediatek_drm;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,3,3,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_mode_set_name,0x4a35d30d,KERNEL_OR_BUILTIN,,0,mediatek_drm;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,3,3,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_mode_vrefresh,0xf1b5340a,KERNEL_OR_BUILTIN,,0,mediatek_drm;mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,3,3,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_panel_add,0xb6b95897,KERNEL_OR_BUILTIN,,0,mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,2,2,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_panel_init,0x2d451166,KERNEL_OR_BUILTIN,,0,mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,2,2,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
drm_panel_remove,0x23456173,KERNEL_OR_BUILTIN,,0,mediatek_drm_panel_drv;panel_ky_vtdr6115_dphy_cmd,2,2,0,1,0,0,1,1,1,1,panel_ky_vtdr6115_dphy_cmd,PUBLISHED_KMI_NAME,UNPROVEN
enable_irq,0xfcec0987,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;bus_parity;ccci_ccif;ccci_dpmaif;ccci_md_all;connadp;conninfra;dbg_error_flag;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_irq_mod;hynitron;mediatek_drm;microarray_fp_tee;mt6363_regulator;mt6369_accdet;mt6369_regulator;mt6375;mt6375_auxadc;mt6375_battery;mtk_battery_oc_throttling;mtk_btcvsd;mtk_cam_isp7sp;mtk_ccuv;mtk_mmc;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sc851x_charger;sc8571_charger;scp;spi_tiny_co5300_lcd;st21nfc;ufs_mediatek_mod;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_gpio_keys,39,39,0,1,0,0,1,1,1,1,hynitron;microarray_fp_tee;sc851x_charger;sc8571_charger;spi_tiny_co5300_lcd;yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
find_vma,0xa8f1e1ea,KERNEL_OR_BUILTIN,,0,tkcore,1,1,0,0,0,0,0,0,0,0,tkcore,EXPORTED_BUT_UNLISTED,UNPROVEN
finish_wait,0x92540fbf,KERNEL_OR_BUILTIN,,0,adsp;apusys;atf_logger;audio_ipi;bluetooth;bt_drv_6878;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cfg80211;conninfra;connscp;cqhci;drm_display_helper;fingerprint;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_ipc_mod;hci_uart;hf_manager;hidp;ieee802154;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;microarray_fp_tee;mmqos_common;monitor_hang;mt6375_battery;mtk_aie;mtk_bp_thl;mtk_btcvsd;mtk_c2ps;mtk_cam_isp7sp;mtk_ccuv;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_hcp;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;pda_drv_mt6878;powerhal_cpu_ctrl;rfkill;scp;slcan;snd_soc_audiodsp_common;system_heap;tcpc_class;tcpc_mt6375;tkcore;tkcore_drv;touch_boost;usbserial;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2;wwan;yft_tpd_gesture,72,73,0,1,0,0,1,1,1,1,fingerprint;microarray_fp_tee;tkcore;tkcore_drv;yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
fortify_panic,0xcbd4898c,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;adsp;aee_aed;apu_top;apusys;aw36515;aw883xx_driver;bluetooth;bt_drv_6878;btqca;can_bcm;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cfg80211;charger_cooling;connadp;connfem;conninfra;connscp;cpufreq_sugov_ext;cqhci;device_apc_common;drm_display_helper;emi_mpu;extdev_io_class;flashlight;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;ged;gps_drv_dl_v051;gz_tz_system;gz_virtio_mod;hf_manager;hidp;hynitron;ieee802154;imgsensor;leds_mtk;mac80211;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;met;mmprofile;monitor_hang;mrdump;mt6369_accdet;mt6375_battery;mt6375_charger;mt6878_mt6369;mtk_aie;mtk_cam_isp7sp;mtk_charger_framework;mtk_core_ctl;mtk_dpc;mtk_fpsgo;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_jpeg;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_lpm_dbg_mt6878;mtk_lpm_plat_v1;mtk_mbraink;mtk_mml;mtk_peak_power_budget;mtk_u_ether;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;powerhal_cpu_ctrl;r8152;sc851x_charger;sc8571_charger;scheduler;scp;sec_rng;sensorhub;slcan;slhc;smpu;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx;spi_mt65xx;task_turbo;tcpc_class;thermal_interface;tipc;tkcore;uarthub_drv;ufs_mediatek_mod;uload_ind;usb_meta;usbnet;wifi_cooling;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_devinfo;yft_tpd_gesture;zram,107,108,0,1,0,0,0,0,1,1,hynitron;sc851x_charger;sc8571_charger;tkcore;yft_devinfo;yft_tpd_gesture,PUBLISHED_KMI_NAME,UNPROVEN
free_irq,0xc1514a3b,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;conninfra;emi_mpu;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;gps_drv_dl_v051;gz_irq_mod;hynitron;mali_kbase_mt6878_r44;microarray_fp_tee;mt6375_auxadc;mt6375_battery;mtk_mbox_mailbox;mtk_uart_apdma;scp;smpu;spi_tiny_co5300_lcd;tkcore;uarthub_drv;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,24,24,0,1,0,0,1,1,1,1,hynitron;microarray_fp_tee;spi_tiny_co5300_lcd;tkcore,PUBLISHED_KMI_NAME,UNPROVEN
free_pages,0x4302d0eb,KERNEL_OR_BUILTIN,,0,aee_aed;apusys;c2k_usb;cpudvfs;gz_main_mod;mali_kbase_mt6878_r44;mcupm;met;powerhal_cpu_ctrl;tkcore_drv;touch_boost;wwan;zram,13,13,0,1,0,0,1,1,1,1,tkcore_drv,PUBLISHED_KMI_NAME,UNPROVEN
fwnode_handle_put,0xf4671bb6,KERNEL_OR_BUILTIN,,0,extdev_io_class;leds_mtk_disp;yft_gpio_keys,3,3,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
fwnode_property_present,0x002bfa87,KERNEL_OR_BUILTIN,,0,yft_gpio_keys,1,1,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
fwnode_property_read_string,0x315e0775,KERNEL_OR_BUILTIN,,0,extdev_io_class;leds_mtk;yft_gpio_keys,3,3,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
fwnode_property_read_u32_array,0x9e786eb6,KERNEL_OR_BUILTIN,,0,leds_mtk;yft_gpio_keys,2,2,0,1,0,0,1,1,1,1,yft_gpio_keys,PUBLISHED_KMI_NAME,UNPROVEN
get_device,0xf181d237,KERNEL_OR_BUILTIN,,0,apu_top;bluetooth;camera_dpe_isp7sp;ccd_rpmsg;hidp;ieee802154;mali_kbase_mt6878_r44;mediatek_drm;mtk_aie;mtk_ccd_remoteproc;rpmb;tkcore,12,13,0,1,0,0,1,1,1,1,tkcore,PUBLISHED_KMI_NAME,UNPROVEN
