sha256,module_name,filename,locations,crc,symbol,stock_provider_sha256,stock_provider_modules,stock_provider_locations,nothing_source_exporters,provider_state
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x62943794,mtk_mbox_get_index_record,95e3aa8d68b69504ae273bbd1979ea6d8b9c958b57a97b423cc696218ebfbe7c,mtk_mbox,vendor_boot_platform;vendor_dlkm,mtk-cmdq-helper@device_modules:drivers/soc/mediatek;mtk-mbox@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6886@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6983@device_modules:drivers/soc/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xfc86e386,simple_open,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xa2aed337,aee_get_mode,6db23fd3648d22273ced735258773ba91c63e737972e4b83ec71a17608b5a6a3,aee_aed,vendor_boot_platform,aee_aed@device_modules:drivers/misc/mediatek/aee/aed,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xa6257a2f,complete,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xf02aa937,wait_for_completion_interruptible_timeout,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x97680f44,aed_common_exception_api,6db23fd3648d22273ced735258773ba91c63e737972e4b83ec71a17608b5a6a3,aee_aed,vendor_boot_platform,aee_aed@device_modules:drivers/misc/mediatek/aee/aed,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x4829a47e,memcpy,,,,arcksyms@kernel:arch/arc/kernel;armksyms@kernel:arch/arm/kernel;bootconfig-data@kernel:lib;crash_save_regs@kernel:arch/riscv/kernel;debug@kernel:arch/arm/kernel;entry-arcv2@kernel:arch/arc/kernel;entry-compact@kernel:arch/arc/kernel;entry-ftrace@kernel:arch/arm/kernel;fiqasm@kernel:arch/arm/kernel;fpu@kernel:arch/riscv/kernel;hexagon_ksyms@kernel:arch/hexagon/kernel;hyp-stub@kernel:arch/arm/kernel;kexec_relocate@kernel:arch/riscv/kernel;mcount-dyn@kernel:arch/riscv/kernel;mcount@kernel:arch/csky/abiv2;mcount@kernel:arch/microblaze/kernel;mcount@kernel:arch/riscv/kernel;mcount@kernel:arch/xtensa/kernel;microblaze_ksyms@kernel:arch/microblaze/kernel;mxhead@kernel:arch/xtensa/kernel;phys2virt@kernel:arch/arm/kernel;relocate_kernel@kernel:arch/arm/kernel;relocate_kernel@kernel:arch/sh/kernel;sh_ksyms_32@kernel:arch/sh/kernel;sleep@kernel:arch/arm/kernel;smccc-call@kernel:arch/arm/kernel;suspend_entry@kernel:arch/riscv/kernel;xtensa_ksyms@kernel:arch/xtensa/kernel,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xc4f0da12,ktime_get_with_offset,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x4a3ad70e,wait_for_completion_timeout,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xd6ee688f,vmalloc,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x999e8297,vfree,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x4d87de50,mtk_mbox_read_recv_irq,95e3aa8d68b69504ae273bbd1979ea6d8b9c958b57a97b423cc696218ebfbe7c,mtk_mbox,vendor_boot_platform;vendor_dlkm,mtk-cmdq-helper@device_modules:drivers/soc/mediatek;mtk-mbox@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6886@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6983@device_modules:drivers/soc/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xf2910de5,mtk_mbox_read,95e3aa8d68b69504ae273bbd1979ea6d8b9c958b57a97b423cc696218ebfbe7c,mtk_mbox,vendor_boot_platform;vendor_dlkm,mtk-cmdq-helper@device_modules:drivers/soc/mediatek;mtk-mbox@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6886@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6983@device_modules:drivers/soc/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xfcec0987,enable_irq,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x27bbf221,disable_irq_nosync,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x9d2ab8ac,__tasklet_schedule,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xd9a5ea54,__init_waitqueue_head,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xa571f6b0,__mutex_init,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x9a85eebb,__arch_copy_to_user,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xe2964344,__wake_up,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x35a6e1e2,mtk_ipi_recv_reply,a64d819e0fde04f5c508c603d805838381550ca8012b899c5b91f8b4d7479834,mtk_tinysys_ipi,vendor_boot_platform;vendor_dlkm,mtk-cmdq-helper@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6886@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6983@device_modules:drivers/soc/mediatek;mtk_tinysys_ipi@device_modules:drivers/soc/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x705006af,mtk_ipi_send_compl,a64d819e0fde04f5c508c603d805838381550ca8012b899c5b91f8b4d7479834,mtk_tinysys_ipi,vendor_boot_platform;vendor_dlkm,mtk-cmdq-helper@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6886@device_modules:drivers/soc/mediatek;mtk-scpsys-mt6983@device_modules:drivers/soc/mediatek;mtk_tinysys_ipi@device_modules:drivers/soc/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xfe487975,init_wait_entry,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x8c26d495,prepare_to_wait_event,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x01000e51,schedule,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x92540fbf,finish_wait,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x18b48e28,__memset_io,,,,arm64-reloc-test@kernel:arch/arm64/kernel;efi-entry.stub@kernel:arch/arm64/kernel;entry-ftrace@kernel:arch/arm64/kernel;fpu@kernel:arch/loongarch/kernel;hibernate-asm@kernel:arch/arm64/kernel;kuser32@kernel:arch/arm64/kernel;relocate_kernel@kernel:arch/arm64/kernel;relocate_kernel@kernel:arch/loongarch/kernel;sigreturn32@kernel:arch/arm64/kernel;sleep@kernel:arch/arm64/kernel;vdso32-wrap@kernel:arch/arm64/kernel,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xee5baf2d,regulator_set_voltage,,,,core@kernel:drivers/regulator,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x7c9a7371,clk_prepare,,,,clk@kernel:drivers/clk,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x815588a6,clk_enable,,,,clk@kernel:arch/m68k/coldfire;clk@kernel:drivers/clk;entry@kernel:arch/m68k/coldfire,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x2396c7f0,clk_set_parent,,,,clk@kernel:arch/m68k/coldfire;clk@kernel:drivers/clk;entry@kernel:arch/m68k/coldfire,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xb6e6d99d,clk_disable,,,,clk@kernel:arch/m68k/coldfire;clk@kernel:drivers/clk;entry@kernel:arch/m68k/coldfire,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xb077e70a,clk_unprepare,,,,clk@kernel:drivers/clk,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x2971bc8d,regmap_write,,,,regmap@kernel:drivers/base/regmap,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xb1d8e449,regmap_update_bits_base,,,,regmap@kernel:drivers/base/regmap,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x1e39ba1c,proc_mkdir,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x0524767b,proc_create,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x7436d39e,_dev_notice,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xe35274a3,of_find_property,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x88959eec,mt_get_fmeter_id,6a72d98b0d514b922ed2a1a141468ce77230395c7e5fcda915a95a652ea72fe1,clk_common,vendor_boot_platform,clk-chk-mt6886@device_modules:drivers/clk/mediatek;clk-chk-mt6983@device_modules:drivers/clk/mediatek;clk-common@device_modules:drivers/clk/mediatek;clk-dbg-mt6886@device_modules:drivers/clk/mediatek;clk-dbg-mt6983@device_modules:drivers/clk/mediatek;clk-fmeter-mt6886@device_modules:drivers/clk/mediatek;clk-fmeter-mt6983@device_modules:drivers/clk/mediatek;clk-mt6853-apu0@device_modules:drivers/clk/mediatek;clk-mt6853-apu1@device_modules:drivers/clk/mediatek;clk-mt6853-apuc@device_modules:drivers/clk/mediatek;clk-mt6853-apuv@device_modules:drivers/clk/mediatek;clk-mt6853-audsys@device_modules:drivers/clk/mediatek;clk-mt6853-cam_m@device_modules:drivers/clk/mediatek;clk-mt6853-cam_ra@device_modules:drivers/clk/mediatek;clk-mt6853-cam_rb@device_modules:drivers/clk/mediatek;clk-mt6853-imgsys1@device_modules:drivers/clk/mediatek;clk-mt6853-imgsys2@device_modules:drivers/clk/mediatek;clk-mt6853-impc@device_modules:drivers/clk/mediatek;clk-mt6853-impe@device_modules:drivers/clk/mediatek;clk-mt6853-impn@device_modules:drivers/clk/mediatek;clk-mt6853-imps@device_modules:drivers/clk/mediatek;clk-mt6853-impw@device_modules:drivers/clk/mediatek;clk-mt6853-impws@device_modules:drivers/clk/mediatek;clk-mt6853-ipe@device_modules:drivers/clk/mediatek;clk-mt6853-mdp@device_modules:drivers/clk/mediatek;clk-mt6853-mfg@device_modules:drivers/clk/mediatek;clk-mt6853-mm@device_modules:drivers/clk/mediatek;clk-mt6853-scp_par@device_modules:drivers/clk/mediatek;clk-mt6853-vdec@device_modules:drivers/clk/mediatek;clk-mt6853-venc@device_modules:drivers/clk/mediatek;clk-mt6853@device_modules:drivers/clk/mediatek;clk-mt6886-adsp@device_modules:drivers/clk/mediatek;clk-mt6886-bus@device_modules:drivers/clk/mediatek;clk-mt6886-cam@device_modules:drivers/clk/mediatek;clk-mt6886-ccu@device_modules:drivers/clk/mediatek;clk-mt6886-img@device_modules:drivers/clk/mediatek;clk-mt6886-mdpsys@device_modules:drivers/clk/mediatek;clk-mt6886-mmsys@device_modules:drivers/clk/mediatek;clk-mt6886-peri@device_modules:drivers/clk/mediatek;clk-mt6886-scp@device_modules:drivers/clk/mediatek;clk-mt6886-vcodec@device_modules:drivers/clk/mediatek;clk-mt6886@device_modules:drivers/clk/mediatek;clk-mt6983-adsp_grp@device_modules:drivers/clk/mediatek;clk-mt6983-cam@device_modules:drivers/clk/mediatek;clk-mt6983-ccu_main@device_modules:drivers/clk/mediatek;clk-mt6983-img@device_modules:drivers/clk/mediatek;clk-mt6983-imp_iic_wrap@device_modules:drivers/clk/mediatek;clk-mt6983-mdp_grp@device_modules:drivers/clk/mediatek;clk-mt6983-mfg_top_config@device_modules:drivers/clk/mediatek;clk-mt6983-mm@device_modules:drivers/clk/mediatek;clk-mt6983-vcodec@device_modules:drivers/clk/mediatek;clk-mt6983@device_modules:drivers/clk/mediatek;clk-mt8188-audio_src@device_modules:drivers/clk/mediatek;clk-mt8188-cam@device_modules:drivers/clk/mediatek;clk-mt8188-ccu@device_modules:drivers/clk/mediatek;clk-mt8188-img@device_modules:drivers/clk/mediatek;clk-mt8188-imp_iic_wrap@device_modules:drivers/clk/mediatek;clk-mt8188-ipe@device_modules:drivers/clk/mediatek;clk-mt8188-mfgcfg@device_modules:drivers/clk/mediatek;clk-mt8188-vdec@device_modules:drivers/clk/mediatek;clk-mt8188-vdo0@device_modules:drivers/clk/mediatek;clk-mt8188-vdo1@device_modules:drivers/clk/mediatek;clk-mt8188-venc@device_modules:drivers/clk/mediatek;clk-mt8188-vpp0@device_modules:drivers/clk/mediatek;clk-mt8188-vpp1@device_modules:drivers/clk/mediatek;clk-mt8188-wpe@device_modules:drivers/clk/mediatek;clk-mt8188@device_modules:drivers/clk/mediatek;clk-mt8516-aud@device_modules:drivers/clk/mediatek;clk-mt8516@device_modules:drivers/clk/mediatek;pd-chk-mt6886@device_modules:drivers/clk/mediatek;pd-chk-mt6983@device_modules:drivers/clk/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x7bfbbb52,regulator_get,,,,core@kernel:drivers/regulator,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xe8decd2e,regulator_enable,,,,core@kernel:drivers/regulator,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x26f40d9d,__of_parse_phandle_with_args,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x00c0a572,of_find_device_by_node,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xd31ccb06,of_machine_is_compatible,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xeb233a45,__kmalloc,,,,slob@kernel:mm,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xa25d3c67,devm_clk_get,,,,clk-devres@kernel:drivers/clk,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xac71bb09,syscon_regmap_lookup_by_phandle,,,,88pm860x@kernel:drivers/mfd;da9055@kernel:drivers/mfd;da9063@kernel:drivers/mfd;max8925@kernel:drivers/mfd;mt6397@kernel:drivers/mfd;ocelot-soc@kernel:drivers/mfd;pcf50633@kernel:drivers/mfd;rsmu-i2c@kernel:drivers/mfd;rsmu-spi@kernel:drivers/mfd;si476x-core@kernel:drivers/mfd;syscon@kernel:drivers/mfd,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xda1529be,mt_get_fmeter_freq,6a72d98b0d514b922ed2a1a141468ce77230395c7e5fcda915a95a652ea72fe1,clk_common,vendor_boot_platform,clk-chk-mt6886@device_modules:drivers/clk/mediatek;clk-chk-mt6983@device_modules:drivers/clk/mediatek;clk-common@device_modules:drivers/clk/mediatek;clk-dbg-mt6886@device_modules:drivers/clk/mediatek;clk-dbg-mt6983@device_modules:drivers/clk/mediatek;clk-fmeter-mt6886@device_modules:drivers/clk/mediatek;clk-fmeter-mt6983@device_modules:drivers/clk/mediatek;clk-mt6853-apu0@device_modules:drivers/clk/mediatek;clk-mt6853-apu1@device_modules:drivers/clk/mediatek;clk-mt6853-apuc@device_modules:drivers/clk/mediatek;clk-mt6853-apuv@device_modules:drivers/clk/mediatek;clk-mt6853-audsys@device_modules:drivers/clk/mediatek;clk-mt6853-cam_m@device_modules:drivers/clk/mediatek;clk-mt6853-cam_ra@device_modules:drivers/clk/mediatek;clk-mt6853-cam_rb@device_modules:drivers/clk/mediatek;clk-mt6853-imgsys1@device_modules:drivers/clk/mediatek;clk-mt6853-imgsys2@device_modules:drivers/clk/mediatek;clk-mt6853-impc@device_modules:drivers/clk/mediatek;clk-mt6853-impe@device_modules:drivers/clk/mediatek;clk-mt6853-impn@device_modules:drivers/clk/mediatek;clk-mt6853-imps@device_modules:drivers/clk/mediatek;clk-mt6853-impw@device_modules:drivers/clk/mediatek;clk-mt6853-impws@device_modules:drivers/clk/mediatek;clk-mt6853-ipe@device_modules:drivers/clk/mediatek;clk-mt6853-mdp@device_modules:drivers/clk/mediatek;clk-mt6853-mfg@device_modules:drivers/clk/mediatek;clk-mt6853-mm@device_modules:drivers/clk/mediatek;clk-mt6853-scp_par@device_modules:drivers/clk/mediatek;clk-mt6853-vdec@device_modules:drivers/clk/mediatek;clk-mt6853-venc@device_modules:drivers/clk/mediatek;clk-mt6853@device_modules:drivers/clk/mediatek;clk-mt6886-adsp@device_modules:drivers/clk/mediatek;clk-mt6886-bus@device_modules:drivers/clk/mediatek;clk-mt6886-cam@device_modules:drivers/clk/mediatek;clk-mt6886-ccu@device_modules:drivers/clk/mediatek;clk-mt6886-img@device_modules:drivers/clk/mediatek;clk-mt6886-mdpsys@device_modules:drivers/clk/mediatek;clk-mt6886-mmsys@device_modules:drivers/clk/mediatek;clk-mt6886-peri@device_modules:drivers/clk/mediatek;clk-mt6886-scp@device_modules:drivers/clk/mediatek;clk-mt6886-vcodec@device_modules:drivers/clk/mediatek;clk-mt6886@device_modules:drivers/clk/mediatek;clk-mt6983-adsp_grp@device_modules:drivers/clk/mediatek;clk-mt6983-cam@device_modules:drivers/clk/mediatek;clk-mt6983-ccu_main@device_modules:drivers/clk/mediatek;clk-mt6983-img@device_modules:drivers/clk/mediatek;clk-mt6983-imp_iic_wrap@device_modules:drivers/clk/mediatek;clk-mt6983-mdp_grp@device_modules:drivers/clk/mediatek;clk-mt6983-mfg_top_config@device_modules:drivers/clk/mediatek;clk-mt6983-mm@device_modules:drivers/clk/mediatek;clk-mt6983-vcodec@device_modules:drivers/clk/mediatek;clk-mt6983@device_modules:drivers/clk/mediatek;clk-mt8188-audio_src@device_modules:drivers/clk/mediatek;clk-mt8188-cam@device_modules:drivers/clk/mediatek;clk-mt8188-ccu@device_modules:drivers/clk/mediatek;clk-mt8188-img@device_modules:drivers/clk/mediatek;clk-mt8188-imp_iic_wrap@device_modules:drivers/clk/mediatek;clk-mt8188-ipe@device_modules:drivers/clk/mediatek;clk-mt8188-mfgcfg@device_modules:drivers/clk/mediatek;clk-mt8188-vdec@device_modules:drivers/clk/mediatek;clk-mt8188-vdo0@device_modules:drivers/clk/mediatek;clk-mt8188-vdo1@device_modules:drivers/clk/mediatek;clk-mt8188-venc@device_modules:drivers/clk/mediatek;clk-mt8188-vpp0@device_modules:drivers/clk/mediatek;clk-mt8188-vpp1@device_modules:drivers/clk/mediatek;clk-mt8188-wpe@device_modules:drivers/clk/mediatek;clk-mt8188@device_modules:drivers/clk/mediatek;clk-mt8516-aud@device_modules:drivers/clk/mediatek;clk-mt8516@device_modules:drivers/clk/mediatek;pd-chk-mt6886@device_modules:drivers/clk/mediatek;pd-chk-mt6983@device_modules:drivers/clk/mediatek,STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xe4fcaad8,regmap_read,,,,regmap@kernel:drivers/base/regmap,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x4adb51eb,single_open,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x04be4820,seq_printf,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x18d2d657,seq_puts,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xbcab6ee6,sscanf,,,,bootconfig-data@kernel:lib,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xd963f308,seq_read,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0x11f8a681,seq_lseek,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xe8f7183d,single_release,,,,,NO_STOCK_MODULE_PROVIDER
89280de5d6002d1d708df033b7c77cd40e399120c965771edd49343d04bdd61b,scp,scp.ko,vendor_dlkm,0xea759d7f,module_layout,,,,version@kernel:kernel/module,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0x77909e8e,trace_event_buffer_reserve,,,,libftrace@kernel:kernel/trace;trace_events@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0x816bb80d,trace_event_buffer_commit,,,,libftrace@kernel:kernel/trace;trace@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0x942c940f,__trace_trigger_soft_disabled,,,,libftrace@kernel:kernel/trace;trace_events_trigger@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0xc2c193d2,__stack_chk_fail,,,,,NO_STOCK_MODULE_PROVIDER
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0x2d2c902f,perf_trace_buf_alloc,,,,libftrace@kernel:kernel/trace;trace_event_perf@kernel:kernel/trace,NO_STOCK_MODULE_PROVIDER__NOTHING_SOURCE_EXPORT_EXISTS
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0xd1fcd174,perf_trace_run_bpf_submit,,,,,NO_STOCK_MODULE_PROVIDER
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0xa69c2a3c,bpf_trace_run6,,,,,NO_STOCK_MODULE_PROVIDER
8a0044f1603aded6716050321c9e321a8fe1e2945b9637c36ea48528c5c69340,cpufreq_sugov_ext,cpufreq_sugov_ext.ko,vendor_dlkm,0xc7b92fda,bpf_trace_run4,,,,,NO_STOCK_MODULE_PROVIDER
