relocation_section	offset	info	type	symbol_value	symbol_expression
.rela.text	0x0000000000003334	000000ae0000011b	R_AARCH64_CALL26	0x0000000000001018	hal_fg_init + 0
.rela.text	0x0000000000003338	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x000000000000333c	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x000000000000334c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2291
.rela.text	0x0000000000003350	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2291
.rela.text	0x0000000000003354	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003358	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003364	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003368	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003374	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 225a
.rela.text	0x0000000000003378	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 225a
.rela.text	0x000000000000337c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003380	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003388	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x000000000000338c	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x000000000000339c	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000033b0	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x00000000000033f4	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1c33
.rela.text	0x00000000000033f8	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1c33
.rela.text	0x0000000000003400	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1eda
.rela.text	0x0000000000003404	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1eda
.rela.text	0x000000000000341c	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003424	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1a66
.rela.text	0x0000000000003428	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1a66
.rela.text	0x000000000000342c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003430	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003438	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003440	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2161
.rela.text	0x0000000000003444	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2161
.rela.text	0x0000000000003448	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x000000000000344c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1ec7
.rela.text	0x0000000000003458	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003460	000000ac0000011b	R_AARCH64_CALL26	0x0000000000000000	__stack_chk_fail + 0
.rela.text	0x0000000000003474	0000008200000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.bss + e0
.rela.text	0x000000000000347c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 7c9
.rela.text	0x0000000000003480	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 7c9
.rela.text	0x0000000000003484	000000820000011c	R_AARCH64_LDST16_ABS_LO12_NC	0x0000000000000000	.bss + e0
.rela.text	0x0000000000003488	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x00000000000034b8	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000034c0	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2441
.rela.text	0x00000000000034c4	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2441
.rela.text	0x00000000000034c8	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000034d0	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x00000000000034f8	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003500	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2441
.rela.text	0x0000000000003504	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2441
.rela.text	0x000000000000350c	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003514	000000c70000011b	R_AARCH64_CALL26	0x0000000000000000	sscanf + 0
.rela.text	0x0000000000003518	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x000000000000351c	000000be00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	system_wq + 0
.rela.text	0x000000000000352c	000000be0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	system_wq + 0
.rela.text	0x0000000000003530	000000bf0000011b	R_AARCH64_CALL26	0x0000000000000000	queue_delayed_work_on + 0
.rela.text	0x000000000000355c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 17ac
.rela.text	0x0000000000003560	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 17ac
.rela.text	0x0000000000003564	000000ba00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fuelgauge_fw_version + 0
.rela.text	0x0000000000003568	000000ba00000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	fuelgauge_fw_version + 0
.rela.text	0x000000000000356c	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x0000000000003590	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003598	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 5e7
.rela.text	0x000000000000359c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 5e7
.rela.text	0x00000000000035a4	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000035ac	000000a60000011b	R_AARCH64_CALL26	0x0000000000000000	snprintf + 0
.rela.text	0x0000000000003650	000000c80000011b	R_AARCH64_CALL26	0x0000000000000000	strncpy + 0
.rela.text	0x0000000000003660	000000c80000011b	R_AARCH64_CALL26	0x0000000000000000	strncpy + 0
.rela.text	0x0000000000003670	000000c90000011b	R_AARCH64_CALL26	0x0000000000000000	simple_strtoul + 0
.rela.text	0x0000000000003684	000000c80000011b	R_AARCH64_CALL26	0x0000000000000000	strncpy + 0
.rela.text	0x0000000000003694	000000c90000011b	R_AARCH64_CALL26	0x0000000000000000	simple_strtoul + 0
.rela.text	0x00000000000036a8	000000c80000011b	R_AARCH64_CALL26	0x0000000000000000	strncpy + 0
.rela.text	0x00000000000036b8	000000c90000011b	R_AARCH64_CALL26	0x0000000000000000	simple_strtoul + 0
.rela.text	0x00000000000036bc	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + d76
.rela.text	0x00000000000036c0	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + d76
.rela.text	0x00000000000036c8	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 17b0
.rela.text	0x00000000000036cc	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 17b0
.rela.text	0x00000000000036f0	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003700	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 11ea
.rela.text	0x0000000000003704	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 11ea
.rela.text	0x0000000000003738	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003744	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 150a
.rela.text	0x0000000000003748	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 150a
.rela.text	0x0000000000003764	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003768	000000a100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x000000000000376c	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003770	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003774	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003784	000000a80000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_lock + 0
.rela.text	0x00000000000037a0	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x00000000000037ac	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x00000000000037c4	0000008200000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.bss + 100
.rela.text	0x00000000000037c8	0000008200000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.bss + 100
.rela.text	0x00000000000037cc	0000008200000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.bss + f0
.rela.text	0x00000000000037d0	0000008200000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.bss + f0
.rela.text	0x00000000000037e8	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x00000000000037ec	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003800	000000a80000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_lock + 0
.rela.text	0x0000000000003868	000000a90000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_transfer + 0
.rela.text	0x0000000000003874	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x000000000000387c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1189
.rela.text	0x0000000000003880	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1189
.rela.text	0x0000000000003884	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 13e3
.rela.text	0x0000000000003888	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 13e3
.rela.text	0x0000000000003894	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x000000000000389c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1d8e
.rela.text	0x00000000000038a0	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1d8e
.rela.text	0x00000000000038a4	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x00000000000038a8	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x00000000000038b4	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x00000000000038bc	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 8f6
.rela.text	0x00000000000038c0	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 8f6
.rela.text	0x00000000000038c4	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x00000000000038c8	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x00000000000038d8	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x00000000000038e4	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x00000000000038e8	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x00000000000038fc	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + e31
.rela.text	0x0000000000003900	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + e31
.rela.text	0x0000000000003904	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x0000000000003908	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x0000000000003910	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x000000000000391c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 92e
.rela.text	0x0000000000003920	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 92e
.rela.text	0x0000000000003924	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x0000000000003928	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + bba
.rela.text	0x0000000000003934	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x000000000000393c	000000ac0000011b	R_AARCH64_CALL26	0x0000000000000000	__stack_chk_fail + 0
.rela.text	0x0000000000003950	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003958	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 5e7
.rela.text	0x000000000000395c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 5e7
.rela.text	0x0000000000003964	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x000000000000396c	000000a60000011b	R_AARCH64_CALL26	0x0000000000000000	snprintf + 0
.rela.text	0x0000000000003990	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003998	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1e0
.rela.text	0x000000000000399c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1e0
.rela.text	0x00000000000039a4	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000039ac	000000a60000011b	R_AARCH64_CALL26	0x0000000000000000	snprintf + 0
.rela.text	0x00000000000039d0	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000039d8	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1e0
.rela.text	0x00000000000039dc	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1e0
.rela.text	0x00000000000039e4	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x00000000000039ec	000000a60000011b	R_AARCH64_CALL26	0x0000000000000000	snprintf + 0
.rela.text	0x0000000000003a14	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003a1c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 122a
.rela.text	0x0000000000003a20	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 122a
.rela.text	0x0000000000003a24	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003a48	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x0000000000003a70	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003a78	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 482
.rela.text	0x0000000000003a7c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 482
.rela.text	0x0000000000003a80	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003a88	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x0000000000003aac	0000009c00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003ab4	0000009c0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	g_sm + 0
.rela.text	0x0000000000003b0c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 7c9
.rela.text	0x0000000000003b10	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 7c9
.rela.text	0x0000000000003b14	000000bb0000011b	R_AARCH64_CALL26	0x0000000000000000	sprintf + 0
.rela.text	0x0000000000003b68	000000a80000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_lock + 0
.rela.text	0x0000000000003b78	000000ad0000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_smbus_write_word_data + 0
.rela.text	0x0000000000003b84	000000a70000011b	R_AARCH64_CALL26	0x0000000000000000	msleep + 0
.rela.text	0x0000000000003ba4	0000008200000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.bss + 1a0
.rela.text	0x0000000000003ba8	0000008200000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.bss + 1a0
.rela.text	0x0000000000003be0	000000a90000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_transfer + 0
.rela.text	0x0000000000003bec	000000a70000011b	R_AARCH64_CALL26	0x0000000000000000	msleep + 0
.rela.text	0x0000000000003bf8	000000b50000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_smbus_read_word_data + 0
.rela.text	0x0000000000003c18	000000a100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003c20	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003c2c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 2307
.rela.text	0x0000000000003c30	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 2307
.rela.text	0x0000000000003c34	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 9dd
.rela.text	0x0000000000003c38	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 9dd
.rela.text	0x0000000000003c44	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003c5c	000000a100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003c60	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003c68	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 20aa
.rela.text	0x0000000000003c6c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 20aa
.rela.text	0x0000000000003c70	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 20f9
.rela.text	0x0000000000003c74	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 20f9
.rela.text	0x0000000000003c80	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003d08	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x0000000000003d40	000000ac0000011b	R_AARCH64_CALL26	0x0000000000000000	__stack_chk_fail + 0
.rela.text	0x0000000000003d64	000000a80000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_lock + 0
.rela.text	0x0000000000003d70	000000b50000011b	R_AARCH64_CALL26	0x0000000000000000	i2c_smbus_read_word_data + 0
.rela.text	0x0000000000003d80	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x0000000000003d90	000000a100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003d94	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003da0	000000aa0000011b	R_AARCH64_CALL26	0x0000000000000000	mutex_unlock + 0
.rela.text	0x0000000000003da4	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003dc0	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 20aa
.rela.text	0x0000000000003dc4	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 20aa
.rela.text	0x0000000000003dc8	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 20f9
.rela.text	0x0000000000003dcc	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 20f9
.rela.text	0x0000000000003dd8	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003de0	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + bda
.rela.text	0x0000000000003de4	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + bda
.rela.text	0x0000000000003de8	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 19d5
.rela.text	0x0000000000003dec	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 19d5
.rela.text	0x0000000000003df8	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.text	0x0000000000003e1c	000000ca0000011b	R_AARCH64_CALL26	0x0000000000000000	power_supply_get_drvdata + 0
.rela.text	0x0000000000003e30	0000008000000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata + 0
.rela.text	0x0000000000003e34	0000008000000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata + 0
.rela.text	0x0000000000003ed4	000000ca0000011b	R_AARCH64_CALL26	0x0000000000000000	power_supply_get_drvdata + 0
.rela.text	0x0000000000003ed8	000000a100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003ee0	000000a100000116	R_AARCH64_LDST8_ABS_LO12_NC	0x0000000000000000	fg_sh366003_log + 0
.rela.text	0x0000000000003ee8	000000be00000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	system_wq + 0
.rela.text	0x0000000000003ef8	000000be0000011e	R_AARCH64_LDST64_ABS_LO12_NC	0x0000000000000000	system_wq + 0
.rela.text	0x0000000000003efc	000000bf0000011b	R_AARCH64_CALL26	0x0000000000000000	queue_delayed_work_on + 0
.rela.text	0x0000000000003f10	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 9a7
.rela.text	0x0000000000003f14	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 9a7
.rela.text	0x0000000000003f18	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1050
.rela.text	0x0000000000003f1c	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1050
.rela.text	0x0000000000003f24	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.init.text	0x0000000000000014	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 1f32
.rela.init.text	0x0000000000000018	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 1f32
.rela.init.text	0x000000000000001c	0000009800000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000020	0000009800000115	R_AARCH64_ADD_ABS_LO12_NC	0x0000000000000000	.rodata.str1.1 + 13ce
.rela.init.text	0x0000000000000028	000000ab0000011b	R_AARCH64_CALL26	0x0000000000000000	_printk + 0
.rela.init.text	0x000000000000002c	0000008100000113	R_AARCH64_ADR_PREL_PG_HI21	0x0000000000000000	.data + 10
