symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list
mt63xx_pinctrl_probe,0x6952d696,STOCK_MODULE,pinctrl_mtk_v2,1,pinctrl_mt6363,1,1,0,0,0,0,0,0,0,0
mt6685_set_dcxo,0xdb0ef5d8,STOCK_MODULE,mt6685_audclk,1,snd_soc_mt6369,1,1,0,0,0,0,0,0,0,0
mt6685_set_dcxo_mode,0xa6601e35,STOCK_MODULE,mt6685_audclk,1,snd_soc_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_adda_dl_gain_control,0xad107010,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_afe_gpio_is_prepared,0xe713493a,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_afe_gpio_request,0xd62ffdc3,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_enable_dc_compensation,0x7675a694,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_set_adda_predistortion,0x36318027,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_set_lch_dc_compensation,0xa9c8888b,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt6878_set_rch_dc_compensation,0xba84bffd,STOCK_MODULE,snd_soc_mt6878_afe,1,mt6878_mt6369,1,1,0,0,0,0,0,0,0,0
mt_dcm_array_register,0x8d937c9f,STOCK_MODULE,mtk_dcm,1,mt6878_dcm,1,1,0,0,0,0,0,0,0,0
mt_dcm_common_init,0xb5052784,STOCK_MODULE,mtk_dcm,1,mt6878_dcm,1,1,0,0,0,0,0,0,0,0
mt_get_fmeter_clks,0x787d2638,STOCK_MODULE,clk_common,1,clk_chk_mt6878;clk_dbg_mt6878;pd_chk_mt6878,3,3,0,0,0,0,0,0,0,0
mt_get_fmeter_freq,0xda1529be,STOCK_MODULE,clk_common,1,adsp;clk_chk_mt6878;clk_dbg_mt6878;mediatek_drm;mtk_cam_isp7sp;mtk_mmdvfs_debug;mtk_mmdvfs_v3;pd_chk_mt6878;scp;vcp,10,10,0,0,0,0,0,0,0,0
mt_get_fmeter_id,0x88959eec,STOCK_MODULE,clk_common,1,scp,1,1,0,0,0,0,0,0,0,0
mt_irq_dump_status,0x14de1090,STOCK_MODULE,irq_dbg,1,adsp;ccci_ccif;ccci_dpmaif;ccci_md_all;mali_kbase_mt6878_r44;mtk_cmdq_drv_ext;ufs_mediatek_dbg;ufs_mediatek_mod;vcp,9,9,0,0,0,0,0,0,0,0
mt_leds_call_notifier,0x0f6d4527,STOCK_MODULE,leds_mtk,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mt_leds_classdev_register,0x19d42229,STOCK_MODULE,leds_mtk,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mt_leds_parse_dt,0xf7cf8858,STOCK_MODULE,leds_mtk,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mt_pwm_disable,0xd602ce35,STOCK_MODULE,mtk_pwm,1,leds_ln2403;mtk_irtx_pwm,2,2,0,0,0,0,0,0,0,0
mt_spi_disable_master_clk,0xccc1e350,STOCK_MODULE,spi_mt65xx,1,microarray_fp_tee,1,1,0,0,0,0,0,0,0,0
mt_spi_enable_master_clk,0x1cc49782,STOCK_MODULE,spi_mt65xx,1,microarray_fp_tee,1,1,0,0,0,0,0,0,0,0
mtk_adsp_allocate_mem,0xc17262cb,STOCK_MODULE,snd_soc_audiodsp_common,1,snd_soc_mtk_common,1,1,0,0,0,0,0,0,0,0
mtk_adsp_free_mem,0xeeaecbe5,STOCK_MODULE,snd_soc_audiodsp_common,1,snd_soc_mtk_common,1,1,0,0,0,0,0,0,0,0
mtk_adsp_genpool_allocate_sharemem_ring,0xa2e37f26,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
mtk_adsp_genpool_free_sharemem_ring,0xed44c606,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
mtk_afe_add_sub_dai_control,0x0f6f093d,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_combine_sub_dai,0xd76745ff,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_debug_write_reg,0x3d7833d2,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_debugfs_open,0x015fa10b,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_debugfs_write,0x31575e51,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_fe_hw_free,0x23e4bdb9,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_fe_hw_params,0x6cea97d2,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_fe_prepare,0xa80e8344,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_pcm_copy_user,0xb7443d80,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_pcm_free,0x8c6c918b,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_pcm_new,0xa969dcba,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_pcm_open,0x54cc1ca8,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_pcm_pointer,0xaed0614f,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_afe_write_reg,0x8e203ec0,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_alloc_clk_data,0x8165f393,STOCK_MODULE,clk_common,1,clk_mt6878;mtk_mmdvfs_v3,2,2,0,0,0,0,0,0,0,0
mtk_audio_sram_get_size,0xdae98325,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_audio_sram_init,0x3e761d63,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_audio_usb_offload_afe_hook,0x698734e7,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_audio_usb_offload_register_ops,0x20047310,STOCK_MODULE,snd_soc_mtk_common,1,usb_offload,1,1,0,0,0,0,0,0,0,0
mtk_bandwidth_resource_init,0x3183b4d6,STOCK_MODULE,ged,1,mali_kbase_mt6878_r44,1,1,0,0,0,0,0,0,0,0
mtk_btag_mictx_enable,0x9f6b45e7,STOCK_MODULE,blocktag,1,mtk_perf_common,1,1,0,0,0,0,0,0,0,0
mtk_btag_mictx_get_data,0xdc08b3d3,STOCK_MODULE,blocktag,1,mtk_perf_common,1,1,0,0,0,0,0,0,0,0
mtk_btag_ufs_exit,0x8d9d662a,STOCK_MODULE,blocktag,1,ufs_mediatek_mod,1,1,0,0,0,0,0,0,0,0
mtk_btag_ufs_init,0xe79a7249,STOCK_MODULE,blocktag,1,ufs_mediatek_mod,1,1,0,0,0,0,0,0,0,0
mtk_btag_ufs_send_command,0x1bd55625,STOCK_MODULE,blocktag,1,ufs_mediatek_mod,1,1,0,0,0,0,0,0,0,0
mtk_btag_ufs_transfer_req_compl,0x711f1948,STOCK_MODULE,blocktag,1,ufs_mediatek_mod,1,1,0,0,0,0,0,0,0,0
mtk_ccci_get_md_c_smem_inf,0xf909b421,STOCK_MODULE,ccci_util_lib,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_ccci_get_md_nc_smem_inf,0x64957f22,STOCK_MODULE,ccci_util_lib,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_ccci_get_smem_by_id,0x710c1a71,STOCK_MODULE,ccci_util_lib,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_ccci_open_port,0xe3982125,STOCK_MODULE,ccci_md_all,1,mddp,1,1,0,0,0,0,0,0,0,0
mtk_ccci_read_data,0xb24ba354,STOCK_MODULE,ccci_md_all,1,mddp,1,1,0,0,0,0,0,0,0,0
mtk_ccci_register_md_state_cb,0x6b269f65,STOCK_MODULE,ccci_md_all,1,wlan_drv_gen4m_6878,1,1,0,0,0,0,0,0,0,0
mtk_ccci_release_port,0xd79924f3,STOCK_MODULE,ccci_md_all,1,mddp,1,1,0,0,0,0,0,0,0,0
mtk_ccci_request_port,0xad14b49d,STOCK_MODULE,ccci_md_all,1,mddp,1,1,0,0,0,0,0,0,0,0
mtk_ccci_send_data,0x3ba29c19,STOCK_MODULE,ccci_md_all,1,mddp,1,1,0,0,0,0,0,0,0,0
mtk_ccu_ipc_register,0xeb337b61,STOCK_MODULE,mtk_ccuv,1,mtk_vmm_isp71_regulator,1,1,0,0,0,0,0,0,0,0
mtk_ccu_rproc_ipc_send,0x30f71cfb,STOCK_MODULE,mtk_ccuv,1,imgsensor;mtk_cam_isp7sp;mtk_vmm_isp71_regulator,3,3,0,0,0,0,0,0,0,0
mtk_chg_enable_vbus_ovp,0xc0ca7489,STOCK_MODULE,mtk_charger_framework,1,mtk_pd_charging;mtk_pep;mtk_pep40;mtk_pep50,4,4,0,0,0,0,0,0,0,0
mtk_clear_md_violation,0xdc059dfd,STOCK_MODULE,emi_mpu,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_clear_smpu_log,0xe6a25566,STOCK_MODULE,emi_mpu,1,smpu,1,1,0,0,0,0,0,0,0,0
mtk_clk_gate_ops_hwv,0xccb82fb3,STOCK_MODULE,clk_common,1,clk_mt6878_mmsys,1,1,0,0,0,0,0,0,0,0
mtk_clk_gate_ops_no_setclr,0xda2ee276,STOCK_MODULE,clk_common,1,clk_mt6878;clk_mt6878_adsp;clk_mt6878_img,3,3,0,0,0,0,0,0,0,0
mtk_clk_gate_ops_no_setclr_inv,0x9599c171,STOCK_MODULE,clk_common,1,clk_mt6878_cam,1,1,0,0,0,0,0,0,0,0
mtk_clk_gate_ops_setclr,0x50f35cab,STOCK_MODULE,clk_common,1,clk_mt6878_bus;clk_mt6878_cam;clk_mt6878_ccu;clk_mt6878_img;clk_mt6878_mdpsys;clk_mt6878_mmsys;clk_mt6878_peri,7,7,0,0,0,0,0,0,0,0
mtk_clk_gate_ops_setclr_inv,0xb79ca243,STOCK_MODULE,clk_common,1,clk_mt6878_vcodec;clk_mt6878_vlp,2,2,0,0,0,0,0,0,0,0
mtk_clk_mminfra_hwv_power_ctrl_optional,0xe808d22f,STOCK_MODULE,clk_common,1,mtk_mminfra_debug;vcp,2,2,0,0,0,0,0,0,0,0
mtk_clk_mux_register_callback,0xc0e61bae,STOCK_MODULE,clk_common,1,mtk_mmdvfs_v3,1,1,0,0,0,0,0,0,0,0
mtk_clk_mux_register_user_clks,0xf530689c,STOCK_MODULE,clk_common,1,mtk_mmdvfs_v3,1,1,0,0,0,0,0,0,0,0
mtk_clk_notify,0x907021cb,STOCK_MODULE,clk_common,1,usb_offload,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_composites,0xcc3a88be,STOCK_MODULE,clk_common,1,clk_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_factors,0xe875abe8,STOCK_MODULE,clk_common,1,clk_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_gates,0xf887c01b,STOCK_MODULE,clk_common,1,clk_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_ipi_callback,0x1a7acd2c,STOCK_MODULE,clk_common,1,mtk_mmdvfs_v3,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_muxes,0x78fa5e83,STOCK_MODULE,clk_common,1,clk_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_clk_register_plls,0x7c3f45ef,STOCK_MODULE,clk_common,1,clk_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_clk_simple_probe,0x2a16c116,STOCK_MODULE,clk_common,1,clk_mt6878_adsp;clk_mt6878_bus;clk_mt6878_cam;clk_mt6878_ccu;clk_mt6878_img;clk_mt6878_mdpsys;clk_mt6878_mmsys;clk_mt6878_peri;clk_mt6878_vcodec;clk_mt6878_vlp,10,10,0,0,0,0,0,0,0,0
mtk_cmdq_log,0xde2fadca,STOCK_MODULE,mtk_cmdq_drv_ext,1,cmdq_platform_mt6878;cmdq_sec_drv;cmdq_test,3,3,0,0,0,0,0,0,0,0
mtk_cpu_util,0x2a76714f,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
mtk_cpuidle_sysfs_entry_node_add,0xa55169a3,STOCK_MODULE,mtk_lpm,1,mtk_lpm_dbg_common_v2,1,1,0,0,0,0,0,0,0,0
mtk_cpuidle_sysfs_root_entry_create,0xe93acd86,STOCK_MODULE,mtk_lpm,1,mtk_lpm_dbg_common_v2,1,1,0,0,0,0,0,0,0,0
mtk_cpuidle_sysfs_sub_entry_add,0x58cb358f,STOCK_MODULE,mtk_lpm,1,mtk_lpm_dbg_common_v2,1,1,0,0,0,0,0,0,0,0
mtk_cpuidle_sysfs_sub_entry_node_add,0xbd0884bb,STOCK_MODULE,mtk_lpm,1,mtk_lpm_dbg_common_v2,1,1,0,0,0,0,0,0,0,0
mtk_create_client_msgdevice,0x4bff76e8,STOCK_MODULE,ccd_rpmsg,1,mtk_ccd_remoteproc,1,1,0,0,0,0,0,0,0,0
mtk_custom_boost_gpu_freq,0xfcadd21b,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_custom_boost_gpu_freq_fp,0x6334feef,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_custom_get_gpu_freq_level_count,0xcb1598f4,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_custom_get_gpu_freq_level_count_fp,0xcbfd0482,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_custom_upbound_gpu_freq,0xdbc1789a,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_custom_upbound_gpu_freq_fp,0x6d9b18a1,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_destroy_client_msgdevice,0x93bda7e5,STOCK_MODULE,ccd_rpmsg,1,mtk_cam_isp7sp,1,1,0,0,0,0,0,0,0,0
mtk_devapc_probe,0x808fd5b7,STOCK_MODULE,device_apc_common,1,device_apc_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_devapc_remove,0x7702fe86,STOCK_MODULE,device_apc_common,1,device_apc_mt6878,1,1,0,0,0,0,0,0,0,0
mtk_disp_mipi_ccci_callback,0xf41c01eb,STOCK_MODULE,mediatek_drm,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_disp_notifier_call_chain,0x4b7239d2,STOCK_MODULE,mtk_disp_notify,1,mediatek_drm,1,1,0,0,0,0,0,0,0,0
mtk_disp_notifier_register,0x4c353ac0,STOCK_MODULE,mtk_disp_notify,1,bt_drv_6878;conninfra;focaltech_touch_spi_ft3680;mtk_cm_mgr;mtk_pep50;sensorhub;uarthub_drv;wlan_drv_gen4m_6878,8,8,0,0,0,0,0,0,0,0
mtk_disp_notifier_unregister,0xa11ab00a,STOCK_MODULE,mtk_disp_notify,1,bt_drv_6878;conninfra;focaltech_touch_spi_ft3680;mtk_cm_mgr;uarthub_drv;wlan_drv_gen4m_6878,6,6,0,0,0,0,0,0,0,0
mtk_disp_osc_ccci_callback,0x738e21be,STOCK_MODULE,mediatek_drm,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_disp_sub_notifier_call_chain,0x00b8425f,STOCK_MODULE,mtk_disp_notify,1,mediatek_drm,1,1,0,0,0,0,0,0,0,0
mtk_dma_buf_set_name,0x0d1898d6,STOCK_MODULE,system_heap,1,ged;mdp_drv_mt6878;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_hcp;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;vcp,10,10,0,0,0,0,0,0,0,0
mtk_dma_heap_config_parse,0x5c8017bd,STOCK_MODULE,system_heap,1,mtk_sec_heap,1,1,0,0,0,0,0,0,0,0
mtk_dma_sync_sg_range,0xe931d396,STOCK_MODULE,mtk_vcodec_common,1,mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,2,2,0,0,0,0,0,0,0,0
mtk_dmabuf_page_pool_size,0x5af2a617,STOCK_MODULE,system_heap,1,mtk_heap_debug,1,1,0,0,0,0,0,0,0,0
mtk_dprec_logger_pr,0x1beede31,STOCK_MODULE,mediatek_drm,1,mediatek_drm_gateic;mediatek_drm_panel_drv;mtk_disp_sec;mtk_dpc,4,4,0,0,0,0,0,0,0,0
mtk_dramc_get_data_rate,0x42f242bb,STOCK_MODULE,mtk_dramc,1,mediatek_drm;met_emi_api;mtk_dvfsrc_helper;thermal_interface,4,4,0,0,0,0,0,0,0,0
mtk_dramc_get_data_rate_symbol,0x26c72c2b,STOCK_MODULE,met,1,met_emi_api,1,1,0,0,0,0,0,0,0,0
mtk_dramc_get_ddr_type,0x82de2cf6,STOCK_MODULE,mtk_dramc,1,mediatek_drm;met_emi_api;mmqos_common;mtk_cm_mgr_mt6878,4,4,0,0,0,0,0,0,0,0
mtk_dramc_get_ddr_type_symbol,0xba2d8f7b,STOCK_MODULE,met,1,met_emi_api,1,1,0,0,0,0,0,0,0,0
mtk_dramc_get_steps_freq,0x458ec8f9,STOCK_MODULE,mtk_dramc,1,mmqos_common;mtk_cm_mgr_mt6878;mtk_qos,3,3,0,0,0,0,0,0,0,0
mtk_drm_disp_sec_cb_init,0xc911b66b,STOCK_MODULE,mediatek_drm,1,mtk_disp_sec,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_power_off,0xbd8fa13a,STOCK_MODULE,mediatek_drm_gateic,1,mediatek_drm_panel_drv,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_power_on,0xebdd85ed,STOCK_MODULE,mediatek_drm_gateic,1,mediatek_drm_panel_drv,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_reset,0xc59178c6,STOCK_MODULE,mediatek_drm_gateic,1,mediatek_drm_panel_drv,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_select,0x1580647f,STOCK_MODULE,mediatek_drm_gateic,1,mediatek_drm_panel_drv,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_set_backlight,0x9f61238a,STOCK_MODULE,mediatek_drm_gateic,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mtk_drm_gateic_set_voltage,0xb1bcf3c7,STOCK_MODULE,mediatek_drm_gateic,1,mediatek_drm_panel_drv,1,1,0,0,0,0,0,0,0,0
mtk_drm_get_conn_obj_id_from_idx,0xbbfcfd40,STOCK_MODULE,mediatek_drm,1,leds_mtk_disp;thermal_interface,2,2,0,0,0,0,0,0,0,0
mtk_drm_get_lcm_version,0xe009d8dc,STOCK_MODULE,mtk_panel_ext,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mtk_drm_get_target_fps_fp,0x4c576a3b,STOCK_MODULE,mediatek_drm,1,msync2_frd,1,1,0,0,0,0,0,0,0,0
mtk_drm_set_conn_backlight_level,0x602ab713,STOCK_MODULE,mediatek_drm,1,leds_mtk_disp,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_loading_mode,0xb1db2696,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_loading_mode_fp,0x276fb9c7,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_margin_value,0x8f2b1460,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_margin_value_fp,0x4e3844bd,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_workload_mode,0x01fffb8a,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfs_workload_mode_fp,0xb59ead2f,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_dvfsrc_query_info,0xfb2bcaae,STOCK_MODULE,mtk_dvfsrc,1,mtk_dvfsrc_devfreq;mtk_dvfsrc_helper;mtk_dvfsrc_regulator,3,3,0,0,0,0,0,0,0,0
mtk_dvfsrc_query_opp_info,0xa440e0e3,STOCK_MODULE,mtk_dvfsrc_helper,1,mtk_perf_common,1,1,0,0,0,0,0,0,0,0
mtk_dvfsrc_send_request,0x22a98e56,STOCK_MODULE,mtk_dvfsrc,1,mtk_dvfsrc_devfreq;mtk_dvfsrc_helper;mtk_dvfsrc_regulator;mtk_emi,4,4,0,0,0,0,0,0,0,0
mtk_dvfsrc_set_vcore_avs,0x268aa368,STOCK_MODULE,mtk_dvfsrc_helper,1,usb_boost,1,1,0,0,0,0,0,0,0,0
mtk_dynamic_irq_acquire,0x10030630,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_dynamic_irq_release,0xd5f8b0a5,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_emicen_get_ch_cnt,0xd702d989,STOCK_MODULE,emi,1,mmqos_common;mtk_qos,2,2,0,0,0,0,0,0,0,0
mtk_emicen_get_rk_cnt,0x8e301cff,STOCK_MODULE,emi,1,mali_kbase_mt6878_r44;mali_mgm_mt6878_r44,2,2,0,0,0,0,0,0,0,0
mtk_emicen_get_rk_size,0x0a55c4ab,STOCK_MODULE,emi,1,mali_kbase_mt6878_r44;mali_mgm_mt6878_r44,2,2,0,0,0,0,0,0,0,0
mtk_emidbg_dump,0x51b8698f,STOCK_MODULE,emi,1,adsp;ccci_md_all;mtk_smi_dbg;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,5,5,0,0,0,0,0,0,0,0
mtk_emimpu_md_handling_register,0x8f1c7286,STOCK_MODULE,emi_mpu,1,ccci_md_all,1,1,0,0,0,0,0,0,0,0
mtk_exporter_init,0xae42ede7,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_free_clk_data,0xeeee608f,STOCK_MODULE,clk_common,1,mtk_mmdvfs_v3,1,1,0,0,0,0,0,0,0,0
mtk_get_adsp_dram_gen_pool,0x5fe7c438,STOCK_MODULE,snd_soc_audiodsp_common,1,mtk_soc_offload_common,1,1,0,0,0,0,0,0,0,0
mtk_get_bottom_gpu_freq,0x0530033f,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_bottom_gpu_freq_fp,0x89a3b84a,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_channel_value,0x0f2ea484,STOCK_MODULE,snd_soc_mtk_common,1,snd_soc_mt6878_afe,1,1,0,0,0,0,0,0,0,0
mtk_get_client_msgdevice,0xbc745754,STOCK_MODULE,ccd_rpmsg,1,mtk_cam_isp7sp,1,1,0,0,0,0,0,0,0,0
mtk_get_dsu_freq,0x93039d7a,STOCK_MODULE,cpufreq_sugov_ext,1,scheduler,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_loading_mode,0x25f85cbd,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_loading_mode_fp,0x89dde4cc,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_margin_value,0xc1c7417f,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_margin_value_fp,0x39642b13,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_workload_mode,0x4661f44b,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_dvfs_workload_mode_fp,0x8bdb1b37,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_fastdvfs_mode_fp,0xa2101a76,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_block,0xac2fe36d,STOCK_MODULE,mtk_gpu_hal,1,ged;met_gpu_api,2,2,0,0,0,0,0,0,0,0
mtk_get_gpu_block_fp,0xf45a66ac,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_block_symbol,0x2c38f791,STOCK_MODULE,met,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_bottom_freq_fp,0x872e1854,STOCK_MODULE,mtk_gpu_hal,1,ged,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_ceiling_index,0xd9d37455,STOCK_MODULE,mtk_gpu_hal,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_ceiling_index_symbol,0xcf829ccb,STOCK_MODULE,met,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_ceiling_limiter,0x3c66bf5e,STOCK_MODULE,mtk_gpu_hal,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_ceiling_limiter_symbol,0x54c387db,STOCK_MODULE,met,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_freq,0xab1939c2,STOCK_MODULE,mtk_gpu_hal,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_freq_fp,0x494e8318,STOCK_MODULE,mtk_gpu_hal,1,mtk_gpufreq_wrapper,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_freq_symbol,0xd05921a6,STOCK_MODULE,met,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_oppidx,0xe687bb7c,STOCK_MODULE,mtk_gpu_hal,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_oppidx_fp,0xd198fa9a,STOCK_MODULE,mtk_gpu_hal,1,mtk_gpufreq_wrapper,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_cur_oppidx_symbol,0x70b5d24c,STOCK_MODULE,met,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
mtk_get_gpu_floor_index,0x4b4a51fd,STOCK_MODULE,mtk_gpu_hal,1,met_gpu_api,1,1,0,0,0,0,0,0,0,0
