tcpm_inquire_cc_high	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_cc_polarity	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_dp_dfp_u_state	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_dpm_caps	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_dpm_flags	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_dp_ufp_u_state	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_during_direct_charge	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_during_pps_charge	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_exit_attached_snk_via_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_floating_ground	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_charging_policy_default	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_charging_policy	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_connected	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_contract	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_data_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_local_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_partner_inform	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_partner_modes	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_partner_svids	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_pe_ready	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_power_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_prev_connected	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_sink_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_source_apdo	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_pd_vconn_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_remote_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_select_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_sink_vbus	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_typec_attach_state	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_typec_local_rp	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_typec_remote_rp_curr	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_typec_role_def	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_typec_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_usb_comm	tcpc_class	lib/modules/tcpc_class.ko
tcpm_inquire_vbus_level	tcpc_class	lib/modules/tcpc_class.ko
tcpm_notify_vbus_stable	tcpc_class	lib/modules/tcpc_class.ko
tcpm_reset_pd_charging_policy	tcpc_class	lib/modules/tcpc_class.ko
tcpm_resume	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_apdo_charging_policy	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_direct_charge_en	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_dpm_caps	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_exit_attached_snk_via_cc	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_pd_charging_policy_default	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_pd_charging_policy	tcpc_class	lib/modules/tcpc_class.ko
tcpm_set_pd_local_source_cap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_shutdown	tcpc_class	lib/modules/tcpc_class.ko
tcpm_suspend	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_change_role_postpone	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_change_role	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_disable_function	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_error_recovery	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_role_swap	tcpc_class	lib/modules/tcpc_class.ko
tcpm_typec_set_rp_level	tcpc_class	lib/modules/tcpc_class.ko
