sha256	module_name	filename	locations	crc	symbol
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x94a3f9c7	of_property_read_variable_u32_array
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xeff1b03c	mtk_vdec_trace_enable
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x2e03c4c3	vcodec_trace
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x92997ed8	_printk
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x2d3b704e	dev_pm_opp_of_add_table
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x8bd4129a	devm_regulator_get_optional
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xa25d3c67	devm_clk_get
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x738e5f33	dev_pm_opp_get_opp_count
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xa04c730f	dev_pm_opp_find_freq_ceil
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x628882fb	dev_pm_opp_put
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x313401e5	mtk_v4l2_dbg_level
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x3cfa4a11	of_property_count_elems_of_size
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x40a9b349	vzalloc
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xceae3dfa	of_property_read_u32_index
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xc2c193d2	__stack_chk_fail
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x999e8297	vfree
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xf876718e	of_property_read_string_helper
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x850ba952	of_mtk_icc_get
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x617211ff	dev_pm_opp_get_voltage
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x76d9b876	clk_set_rate
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xee5baf2d	regulator_set_voltage
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe3810ce2	mtk_vcodec_is_state
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x6fd26304	mtk_icc_set_bw
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0xe1537255	__list_del_entry_valid
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x15ba50a6	jiffies
01af3b923c3cde9ac85020a9e26cc40a5f5f8d807ec8ccf63a2b22e8275529d0	mtk_vcodec_dec_v1	mtk-vcodec-dec-v1.ko	vendor_dlkm	0x37befc70	jiffies_to_msecs
