symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list
kstrtouint_from_user,0x19b76060,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mediatek_drm,2,2,0,1,0,0,1,1,1,1
kstrtoul_from_user,0xf381d68f,KERNEL_OR_BUILTIN,,0,atf_logger;mali_kbase_mt6878_r44,2,2,0,1,0,0,1,1,1,1
kstrtoull,0x5c3c7387,KERNEL_OR_BUILTIN,,0,aee_aed;bt_drv_6878;cdc_ncm;clk_common;emi;extdev_io_class;leds_mtk;log_store;mali_kbase_mt6878_r44;mddp;mmprofile;mt6375_battery;mt6375_charger;mtk_cam_isp7sp;mtk_charger_framework;mtk_mmc_dbg;mtk_printk_ctrl;mtk_vmm_isp71_regulator;rfkill;snd_soc_mtk_common;spi_tiny_co5300_lcd;tcpc_class;thermal_trace;ufs_mediatek_dbg;ufs_mediatek_mod;usb_boost;wlan_drv_gen4m_6878;zram,28,28,0,1,0,0,1,1,1,1
kstrtoull_from_user,0xf159aa44,KERNEL_OR_BUILTIN,,0,mediatek_drm,1,1,0,1,0,0,1,1,1,1
ksys_sync_helper,0x55c76a23,KERNEL_OR_BUILTIN,,0,mtk_lpm,1,1,0,1,0,0,1,1,1,1
kthread_bind,0x3de7e7ce,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;gz_trusty_mod;mtk_lpm_dbg_common_v2;tkcore_drv,5,5,0,1,0,0,1,1,1,1
kthread_bind_mask,0x34848ecd,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;mediatek_drm,2,2,0,1,0,0,1,1,1,1
kthread_cancel_work_sync,0x8e7b4939,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext,1,1,0,1,0,0,1,1,1,1
kthread_create_on_node,0xb0f4ab9f,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;apusys;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;cmdq_sec_drv;conninfra;connscp;cpufreq_sugov_ext;fmradio_drv_connac2x;ged;gps_drv_dl_v051;gz_main_mod;gz_trusty_mod;gz_tz_system;gz_virtio_mod;hidp;imgsensor;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;monitor_hang;mt6369_accdet;mt6375_battery;mtk_bp_thl;mtk_c2ps;mtk_cam_isp7sp;mtk_charger_framework;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_lpm_dbg_common_v2;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mmdvfs_v3_start;mtk_mml;mtk_pep50;mtk_smi;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;rfcomm;scheduler;sensorhub;snd_soc_mt6369;system_heap;tcpc_class;tkcore;tkcore_drv;touch_boost;wlan_drv_gen4m_6878;wmt_chrdev_wifi_connac2,62,62,0,1,0,0,1,1,1,1
kthread_create_worker,0x5697a553,KERNEL_OR_BUILTIN,,0,hf_manager;mali_mgm_mt6878_r44;mtk_mml,3,3,0,1,0,0,1,1,1,1
kthread_delayed_work_timer_fn,0xc1b48cc6,KERNEL_OR_BUILTIN,,0,imgsensor;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1
kthread_destroy_worker,0xa6e6acfb,KERNEL_OR_BUILTIN,,0,hf_manager;mali_mgm_mt6878_r44;mtk_mml,3,3,0,1,0,0,1,1,1,1
kthread_flush_work,0x2e45ff91,KERNEL_OR_BUILTIN,,0,hf_manager;mtk_mml,2,2,0,1,0,0,1,1,1,1
kthread_flush_worker,0x669f34e6,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;mtk_cam_isp7sp,3,3,0,1,0,0,1,1,1,1
kthread_queue_delayed_work,0xcada8247,KERNEL_OR_BUILTIN,,0,imgsensor;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1
kthread_queue_work,0xb438cecd,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;hf_manager;mali_mgm_mt6878_r44;mtk_cam_isp7sp;mtk_imgsys_cmdq;mtk_mml,7,7,0,1,0,0,1,1,1,1
kthread_should_stop,0xb3f7646e,KERNEL_OR_BUILTIN,,0,aee_hangdet;audio_ipi;bt_drv_6878;ccci_dpmaif;ccci_md_all;conninfra;connscp;ged;gps_drv_dl_v051;gz_trusty_mod;gz_virtio_mod;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;mtk_bp_thl;mtk_c2ps;mtk_chg_type_det;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dynamic_loading_throttling;mtk_fpsgo;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mmdvfs_debug;mtk_mml;mtk_pep50;mtk_soc_offload_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;rfcomm;scheduler;sensorhub;system_heap;tcpc_class;tkcore;tkcore_drv;touch_boost,40,40,0,1,0,0,1,1,1,1
kthread_stop,0x4fa9ae5c,KERNEL_OR_BUILTIN,,0,aee_hangdet;bt_drv_6878;ccci_dpmaif;conninfra;connscp;cpufreq_sugov_ext;ged;gps_drv_dl_v051;gz_trusty_mod;gz_virtio_mod;mali_kbase_mt6878_r44;mddp;mediatek_drm;met;mmqos_common;mtk_c2ps;mtk_cam_isp7sp;mtk_chg_type_det;mtk_fpsgo;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_low_battery_throttling;mtk_mmdvfs_debug;mtk_mml;mtk_pep50;rfcomm;sensorhub;tcpc_class;tkcore;tkcore_drv,30,30,0,1,0,0,1,1,1,1
kthread_worker_fn,0x955b0e2e,KERNEL_OR_BUILTIN,,0,cpufreq_sugov_ext;gz_trusty_mod;imgsensor;mtk_cam_isp7sp;mtk_imgsys_cmdq,5,5,0,1,0,0,1,1,1,1
ktime_get,0xb43f9365,KERNEL_OR_BUILTIN,,0,adsp;aee_hangdet;apu_top;apusys;can_bcm;clk_common;cqhci;drm_display_helper;fhctl;ged;gz_main_mod;i2c_mt65xx;imgsensor;load_track;mac80211;mali_kbase_mt6878_r44;mali_mgm_mt6878_r44;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mt6375_adc;mt6375_auxadc;mtk_cam_isp7sp;mtk_charger_framework;mtk_cm_mgr_mt6878;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_dvfsrc;mtk_fpsgo;mtk_iommu;mtk_mbraink;mtk_mmc;mtk_mmdvfs;mtk_perf_common;mtk_scp_audiocommon;mtk_scpsys;mtk_smi;mtk_soc_offload_common;mtk_spmi_pmic_adc;mtk_u_ether;mtk_uart_apdma;mtu3;nvmem_mt635x_efuse;phy_mtk_xsphy;scheduler;snd_soc_mt6878_afe;soc_temp_lvts;spi_mt65xx;spmi_mtk_pmif;tkcore_drv;ufs_mediatek_mod;xhci_mtk_hcd_v2,54,54,0,1,0,0,1,1,1,1
ktime_get_coarse_with_offset,0xbcc15e75,KERNEL_OR_BUILTIN,,0,cfg80211,1,1,0,1,0,0,0,0,1,1
ktime_get_mono_fast_ns,0x6ebe366f,KERNEL_OR_BUILTIN,,0,cdc_acm;hci_uart;mali_kbase_mt6878_r44;mtu3;r8152;ufs_mediatek_mod;usbnet;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1
ktime_get_raw,0x9714e0bb,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;scheduler,2,2,0,1,0,0,1,1,1,1
ktime_get_raw_ts64,0x1edb69d6,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1
ktime_get_real_ts64,0x9ec6ca96,KERNEL_OR_BUILTIN,,0,aee_aed;aee_hangdet;bt_drv_6878;camera_eeprom_v4l2;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccmni;conninfra;connscp;ged;imgsensor;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_drm;mtk_charger_framework;mtk_lpm_dbg_common_v2;mtk_lpm_plat_v1;mtk_mbraink;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sensorhub;tmem_ffa;uarthub_drv;wlan_drv_gen4m_6878,27,27,0,1,0,0,1,1,1,1
ktime_get_seconds,0xa9320d27,KERNEL_OR_BUILTIN,,0,mac80211;mtk_charger_framework,2,2,0,1,0,0,0,0,1,1
ktime_get_ts64,0x5e515be6,KERNEL_OR_BUILTIN,,0,apusys;bt_drv_6878;camera_dpe_isp7sp;ccci_md_all;ccci_util_lib;mediatek_drm;mtk_aie;mtk_btcvsd;mtk_imgsys_v4l2;mtk_mml;snd_soc_mt6878_afe;thermal_trace;usb_boost,13,13,0,1,0,0,1,1,1,1
ktime_get_with_offset,0xc4f0da12,KERNEL_OR_BUILTIN,,0,bluetooth;focaltech_touch_spi_ft3680;gps_drv_dl_v051;hf_manager;imgsensor;mac80211;mediatek_drm;mt6375_auxadc;mt6375_battery;mtk_aie;mtk_cam_isp7sp;mtk_charger_framework;mtk_imgsys_cmdq;mtk_imgsys_v4l2;mtk_mml;mtk_mml_mt6878;mtk_pep50;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;nfc;scheduler;scp;sensorhub;snd_soc_tfa98xx;spi_tiny_co5300_lcd;st21nfc;wlan_drv_gen4m_6878,27,28,0,1,0,0,1,1,1,1
kvasprintf_const,0x1632bc21,KERNEL_OR_BUILTIN,,0,bluetooth,1,2,0,1,0,0,0,0,1,1
kvfree,0x7aa1756e,KERNEL_OR_BUILTIN,,0,apusys;bluetooth;connadp;conninfra;gz_main_mod;mac80211;mali_dmabuf_test_mt6878_r44;mt6375_battery;mtk_cam_isp7sp;mtk_fpsgo;powerhal_cpu_ctrl;spi_tiny_co5300_lcd;touch_boost;wlan_drv_gen4m_6878,14,15,0,1,1,0,1,1,1,1
kvfree_call_rcu,0xbaf22757,KERNEL_OR_BUILTIN,,0,bluetooth;cfg80211;l2tp_core;mac80211;mac802154;mtk_vcodec_common;rps_perf;tipc;wlan_drv_gen4m_6878,9,10,0,1,0,0,1,1,1,1
kvmalloc_node,0x599fb41c,KERNEL_OR_BUILTIN,,0,apusys;bluetooth;gz_main_mod;mac80211;mali_dmabuf_test_mt6878_r44;mtk_cam_isp7sp,6,7,0,1,1,0,1,1,1,1
led_trigger_event,0xe51c410d,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1
led_trigger_register,0xe34a9f03,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1
led_trigger_unregister,0x386b978c,KERNEL_OR_BUILTIN,,0,rfkill,1,1,0,1,0,0,0,0,1,1
linkwatch_fire_event,0x2d9e0ed8,KERNEL_OR_BUILTIN,,0,8021q,1,1,0,1,0,0,0,0,1,1
list_sort,0xe091c977,KERNEL_OR_BUILTIN,,0,apu_top;apusys;iommu_debug;mtk_heap_debug;mtk_sec_heap;pmic_lbat_service;task_turbo;tipc;wlan_drv_gen4m_6878,9,9,0,1,0,0,1,1,1,1
lock_sock_nested,0x94a1d0ed,KERNEL_OR_BUILTIN,,0,bluetooth;can_bcm;can_raw;ieee802154_socket;l2tp_core;l2tp_ppp;nfc;pppox;pptp;rfcomm;tipc,11,12,0,1,0,0,0,0,1,1
log_post_read_mmio,0x0c1a5ee3,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;board_temp;bt_drv_6878;bus_parity;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_chk_mt6878;clk_common;clk_fmeter_mt6878;clk_mt6878;clkbuf;cmdq_test;conninfra;cpufreq_sugov_ext;cpuqos_v3;cqhci;dbg_error_flag;dbgtop_drm;device_apc_common;device_apc_mt6878;emi;emi_fake_eng;emi_mpu;fhctl;fmradio_drv_connac2x;gpueb;i2c_mt65xx;iommu_debug;last_bus;mali_kbase_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mt6878_dcm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_dpc;mtk_dramc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_gpu_qos;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_ipesys_me;mtk_jpeg;mtk_mbox;mtk_mbox_mailbox;mtk_mmc;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_peak_power_budget;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_smi;mtk_smi_dbg;mtk_swpm_dbg_v6878;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_spm;mtk_wdt;mtu3;pda_drv_mt6878;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pwm_mtk_disp;scheduler;scp;smpu;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;thermal_interface;thermal_trace;timer_mediatek;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,107,107,0,1,0,0,0,0,1,1
log_post_write_mmio,0xfa4d3c24,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;bt_drv_6878;bus_parity;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;ccci_md_all;clk_common;clk_fmeter_mt6878;clk_mt6878;clkbuf;cmdq_test;conninfra;cpufreq_sugov_ext;cpuqos_v3;cqhci;dbgtop_drm;device_apc_common;emi;emi_fake_eng;emi_mpu;fhctl;fmradio_drv_connac2x;gps_drv_dl_v051;gpueb;i2c_mt65xx;last_bus;mali_kbase_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mt6878_dcm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_dpc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_jpeg;mtk_mbox;mtk_mbox_mailbox;mtk_mmc;mtk_mmc_dbg;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_peak_power_budget;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_smi;mtk_smi_dbg;mtk_swpm_dbg_v6878;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_spm;mtk_wdt;mtu3;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pwm_mtk_disp;scheduler;scp;smpu;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;sspm_v3;thermal_interface;timer_mediatek;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,98,98,0,1,0,0,0,0,1,1
log_read_mmio,0x6b722180,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;board_temp;bt_drv_6878;bus_parity;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_md_all;clk_chk_mt6878;clk_common;clk_fmeter_mt6878;clk_mt6878;clkbuf;cmdq_test;conninfra;cpufreq_sugov_ext;cpuqos_v3;cqhci;dbg_error_flag;dbgtop_drm;device_apc_common;device_apc_mt6878;emi;emi_fake_eng;emi_mpu;fhctl;fmradio_drv_connac2x;gpueb;i2c_mt65xx;iommu_debug;last_bus;mali_kbase_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mt6878_dcm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_dpc;mtk_dramc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_gpu_qos;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_ipesys_me;mtk_jpeg;mtk_mbox;mtk_mbox_mailbox;mtk_mmc;mtk_mmc_dbg;mtk_mmdvfs_debug;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_peak_power_budget;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_smi;mtk_smi_dbg;mtk_swpm_dbg_v6878;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_spm;mtk_wdt;mtu3;pda_drv_mt6878;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pwm_mtk_disp;scheduler;scp;smpu;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;thermal_interface;thermal_trace;timer_mediatek;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,107,107,0,1,0,0,0,0,1,1
log_write_mmio,0xc905402b,KERNEL_OR_BUILTIN,,0,8250_mtk;adsp;aee_aed;aee_hangdet;apu_top;apusys;bt_drv_6878;bus_parity;cache_parity;camera_dpe_isp7sp;ccci_ccif;ccci_dpmaif;ccci_fsm_scp;ccci_md_all;clk_common;clk_fmeter_mt6878;clk_mt6878;clkbuf;cmdq_test;conninfra;cpufreq_sugov_ext;cpuqos_v3;cqhci;dbgtop_drm;device_apc_common;emi;emi_fake_eng;emi_mpu;fhctl;fmradio_drv_connac2x;gps_drv_dl_v051;gpueb;i2c_mt65xx;last_bus;mali_kbase_mt6878_r44;mcupm;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;met;mmqos_common;mt6878_dcm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_cg_peak_power_throttling;mtk_cmdq_drv_ext;mtk_dpc;mtk_dvfsrc;mtk_dvfsrc_helper;mtk_gpufreq_mt6878;mtk_gpufreq_wrapper;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_iommu;mtk_jpeg;mtk_mbox;mtk_mbox_mailbox;mtk_mmc;mtk_mmc_dbg;mtk_mmdvfs_v3;mtk_mminfra_debug;mtk_mminfra_imax;mtk_mml;mtk_peak_power_budget;mtk_pmic_wrap;mtk_qos;mtk_scpsys;mtk_smi;mtk_smi_dbg;mtk_swpm_dbg_v6878;mtk_uart_apdma;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vmm_spm;mtk_wdt;mtu3;phy_mtk_ufs;phy_mtk_xsphy;pinctrl_mtk_v2;pwm_mtk_disp;scheduler;scp;smpu;soc_temp_lvts;spi_mt65xx;spmi_mtk_mpu;spmi_mtk_pmif;sspm_v3;thermal_interface;timer_mediatek;uarthub_drv;ufs_mediatek_mod;usb_offload;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,98,98,0,1,0,0,0,0,1,1
loops_per_jiffy,0xba497f13,KERNEL_OR_BUILTIN,,0,snd_soc_mt6878_afe,1,1,0,1,0,0,1,1,1,1
mas_find,0x9acf31c6,KERNEL_OR_BUILTIN,,0,monitor_hang;mtk_heap_debug,2,2,0,1,0,0,0,0,1,1
mbox_chan_received_data,0x9f686c56,KERNEL_OR_BUILTIN,,0,mtk_mbox_mailbox,1,1,0,1,0,0,1,1,1,1
mbox_client_txdone,0x02754ce4,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext,1,1,0,1,0,0,1,1,1,1
mbox_controller_register,0x41de95fc,KERNEL_OR_BUILTIN,,0,cmdq_sec_drv;mtk_cmdq_drv_ext,2,2,0,1,0,0,1,1,1,1
mbox_controller_unregister,0x76ecfaad,KERNEL_OR_BUILTIN,,0,cmdq_sec_drv;mtk_cmdq_drv_ext,2,2,0,1,0,0,1,1,1,1
mbox_free_channel,0x0e412be4,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext,1,1,0,1,0,0,1,1,1,1
mbox_request_channel,0x09f73d51,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext,1,1,0,1,0,0,1,1,1,1
mbox_send_message,0xe45e4550,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext,1,1,0,1,0,0,1,1,1,1
mdiobus_alloc_size,0xa8c549aa,KERNEL_OR_BUILTIN,,0,asix,1,1,0,1,0,0,1,1,1,1
mdiobus_free,0x3f19d564,KERNEL_OR_BUILTIN,,0,asix,1,1,0,1,0,0,1,1,1,1
mdiobus_get_phy,0x88535ab3,KERNEL_OR_BUILTIN,,0,asix,1,1,0,1,0,0,0,0,1,1
mdiobus_unregister,0x89879ae8,KERNEL_OR_BUILTIN,,0,asix,1,1,0,1,0,0,1,1,1,1
media_create_intf_link,0xd0376524,KERNEL_OR_BUILTIN,,0,mtk_imgsys_v4l2,1,1,0,1,0,0,1,1,1,1
media_create_pad_link,0xe704b727,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp;mtk_imgsys_v4l2,2,2,0,1,0,0,1,1,1,1
media_device_cleanup,0x8ea982ec,KERNEL_OR_BUILTIN,,0,mtk_aie;mtk_cam_isp7sp;mtk_imgsys_v4l2,3,3,0,1,0,0,1,1,1,1
media_device_init,0x9a4b2751,KERNEL_OR_BUILTIN,,0,camera_af_media;mtk_aie;mtk_cam_isp7sp;mtk_composite;mtk_imgsys_v4l2,5,5,0,1,0,0,1,1,1,1
media_device_unregister,0x37bdb389,KERNEL_OR_BUILTIN,,0,camera_af_media;mtk_cam_isp7sp;mtk_composite;mtk_imgsys_v4l2,4,4,0,1,0,0,1,1,1,1
media_devnode_create,0x3840cadd,KERNEL_OR_BUILTIN,,0,mtk_imgsys_v4l2,1,1,0,1,0,0,1,1,1,1
media_devnode_remove,0x68238341,KERNEL_OR_BUILTIN,,0,mtk_imgsys_v4l2,1,1,0,1,0,0,1,1,1,1
media_entity_pads_init,0xd2c7eba4,KERNEL_OR_BUILTIN,,0,aw36515;aw36518;aw36518_v2;camera_af_media;dw9781c;imgsensor;main2_vcm;main3_vcm;main4_vcm;main_vcm;mtk_cam_isp7sp;mtk_composite;mtk_imgsys_v4l2;sub_vcm,14,14,0,1,0,0,1,1,1,1
media_entity_pipeline,0x370c8e16,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp,1,1,0,1,0,0,0,0,1,1
media_entity_remove_links,0xc1c112de,KERNEL_OR_BUILTIN,,0,mtk_imgsys_v4l2,1,1,0,1,0,0,1,1,1,1
media_pad_remote_pad_first,0x13a7480d,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp,1,1,0,1,0,0,0,0,1,1
media_pad_remote_pad_unique,0x0ebc9f21,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp,1,1,0,1,0,0,0,0,1,1
media_pipeline_start,0xc27c4e2a,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp;mtk_imgsys_v4l2,2,2,0,1,0,0,1,1,1,1
media_pipeline_stop,0x35bd124d,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp;mtk_imgsys_v4l2,2,2,0,1,0,0,1,1,1,1
media_request_object_complete,0xc1aaf506,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp,1,1,0,1,0,0,1,1,1,1
media_request_put,0x03c9e25c,KERNEL_OR_BUILTIN,,0,mtk_cam_isp7sp;mtk_imgsys_v4l2,2,2,0,1,0,0,1,1,1,1
mem_section,0xa3521253,KERNEL_OR_BUILTIN,,0,mmprofile,1,1,0,1,0,0,1,1,1,1
memblock_end_of_DRAM,0x4c894766,KERNEL_OR_BUILTIN,,0,blocktag,1,1,0,1,0,0,1,1,1,1
memchr,0xa07a37f0,KERNEL_OR_BUILTIN,,0,hbt;mali_kbase_mt6878_r44;tipc,3,3,0,1,0,0,1,1,1,1
memchr_inv,0x8df92f66,KERNEL_OR_BUILTIN,,0,drm_display_helper,1,1,0,1,0,0,0,0,1,1
memcmp,0x449ad0a7,KERNEL_OR_BUILTIN,,0,cfg80211;conninfra;wlan_drv_gen4m_6878,3,3,0,1,0,0,1,1,1,1
memcpy,0x4829a47e,KERNEL_OR_BUILTIN,,0,6lowpan;8021q;8250_mtk;adsp;aee_aed;apu_top;apusys;aqc111;asix;audio_ipi;aw883xx_driver;ax88179_178a;blocktag;bluetooth;bootprof;bt_drv_6878;btqca;c2k_usb;camera_dpe_isp7sp;camera_eeprom_v4l2;can_bcm;can_gw;can_raw;ccci_dpmaif;ccci_md_all;ccci_util_lib;ccd_rpmsg;cdc_acm;cdc_ncm;cfg80211;cmdq_sec_drv;connadp;connfem;conninfra;connscp;cpufreq_sugov_ext;cqhci;drm_display_helper;emi_mpu;extdev_io_class;ffa_v10;flashlight;fmradio_drv_connac2x;focaltech_touch_spi_ft3680;fpsgo;frs;ged;gps_drv_dl_v051;gps_scp;gz_ipc_mod;gz_tz_system;gz_virtio_mod;hbt;hci_uart;hf_manager;hidp;hynitron;i2c_mt65xx;ieee802154;ieee802154_6lowpan;imgsensor;iommu_debug;kheaders;l2tp_core;mac80211;mac802154;mali_kbase_mt6878_r44;mddp;mdp_drv_mt6878;mediatek_cpufreq_hw;mediatek_drm;mediatek_drm_panel_drv;met;mmprofile;mmqos_common;monitor_hang;mrdump;mt6369_accdet;mt6375_battery;mt6375_charger;mtk_aie;mtk_btcvsd;mtk_c2ps;mtk_cam_isp7sp;mtk_ccuv;mtk_charger_framework;mtk_cmdq_drv_ext;mtk_core_ctl;mtk_dpc;mtk_fpsgo;mtk_gpufreq_mt6878;mtk_hcp;mtk_heap_debug;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_lpm;mtk_lpm_dbg_common_v2;mtk_lpm_dbg_mt6878;mtk_mbraink;mtk_mdpm;mtk_mml;mtk_peak_power_budget;mtk_pep50;mtk_rpmsg_mbox;mtk_smi_dbg;mtk_ssc;mtk_swpm_dbg_v6878;mtk_sync;mtk_u_ether;mtk_uart_apdma;mtk_usb_f_rndis;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtk_vow;mtu3;nfc;nvmem_mtk_devinfo;pinctrl_mtk_v2;powerhal_cpu_ctrl;ppp_mppe;r8152;rfcomm;rpmb_mtk;rt5133_regulator;sc851x_charger;sc8571_charger;scheduler;scp;sensorhub;sh366003_fg;slhc;smpu;snd_soc_audiodsp_common;snd_soc_mt6369;snd_soc_mt6878_afe;snd_soc_mtk_common;snd_soc_mtk_scp_ultra;snd_soc_tfa98xx;spi_mt65xx;spi_tiny_co5300_lcd;spmi_mtk_pmif;task_turbo;tcpc_class;tcpc_mt6375;thermal_interface;tipc;tkcore;trace_mmstat;uarthub_drv;ufs_mediatek_mod;usb_meta;usb_offload;usbnet;usbserial;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2;yft_devinfo;yft_tpd_gesture;zram;zsmalloc,164,165,0,1,1,0,1,1,1,1
