sha256	module_name	filename	locations	symbol
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_gpu_predict_apo_notify
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_gpu_predict_apo_reset
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_is_fdvfs_support
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_check_if_fallback_mode_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_enable_fw_idle_policy
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_fastdvfs_update_dcs_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_get_panel_refresh_rate
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_get_target_fps
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_gpu_dvfs_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_output_gfx_info2_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_query_dvfs_freq_pred
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_query_gpu_dvfs_info
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_cpu_remained_time_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_fw_idle_mode
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_gift_status
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_gift_target_pid
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_gpu_dvfs_hint_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_set_target_FPS_margin
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_kpi_trigger_fb_dvfs_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_alloc
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_free
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_get
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_get_early
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_print
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_print2
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_buf_reset
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_log_dump
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_notification
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_query_info
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_force_hint
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_lp_threshold_us
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_threshold_us
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_wakeup_ns
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_wakeup_ns_nolock
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_apo_wakeup_us
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_set_target_fps
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_sw_vsync_event_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_vsync_notifier_fp
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	ged_write_sysram_pwr_hint
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	is_gpu_ged_log_enable
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_bandwidth_resource_init
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_commit
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_dcs_commit
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_get_cur_freq
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_get_desire_freq
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_get_desire_freq_dual
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_get_frame_loading
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_get_mode
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_set_feedback_info
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_set_frame_base_dvfs
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_set_frame_done
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_set_mode
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_dvfs_set_taget_frame_time
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_power_modle_cmd
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_set_fallback_mode
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_set_power_state
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_set_stability_mode
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_sysram_batch_read
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_sysram_read
174d067296d66ad733ebb62e7cdea1e0798e12ac053900862b801ee7ed6211d3	ged	ged.ko	vendor_dlkm	mtk_gpueb_sysram_write
1774ec78577b70e04118d3a1c110946db551adbc9830489fb4e79025188c1637	connscp	connscp.ko	vendor_dlkm	conap_scp_is_drv_ready
1774ec78577b70e04118d3a1c110946db551adbc9830489fb4e79025188c1637	connscp	connscp.ko	vendor_dlkm	conap_scp_is_ready
1774ec78577b70e04118d3a1c110946db551adbc9830489fb4e79025188c1637	connscp	connscp.ko	vendor_dlkm	conap_scp_register_drv
1774ec78577b70e04118d3a1c110946db551adbc9830489fb4e79025188c1637	connscp	connscp.ko	vendor_dlkm	conap_scp_send_message
1774ec78577b70e04118d3a1c110946db551adbc9830489fb4e79025188c1637	connscp	connscp.ko	vendor_dlkm	conap_scp_unregister_drv
194d1bd14a2cb5fd0b1af3400d0a64e9cced28f2de26842bd88e3f6c6469fc40	gz_log_mod	gz_log_mod.ko	vendor_dlkm	get_gz_log_buffer
1a98df6a9e2f8a004ca3cf6cd373b650e26c2c3383ceb2c59467ba993028f11a	mtk_peak_power_budget	mtk_peak_power_budget.ko	vendor_dlkm	kicker_ppb_request_power
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_claim_interface
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_deregister_drivers
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_chars_in_buffer
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_close
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_get_icount
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_open
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_process_read_urb
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_read_bulk_callback
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_resume
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_submit_read_urbs
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_throttle
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_tiocmiwait
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_unthrottle
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_wait_until_sent
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_write
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_write_bulk_callback
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_generic_write_start
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_handle_dcd_change
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_port_softint
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_register_drivers
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_resume
1bb1b4d9e911be31afb66f5633cb60e3ea15629de08cf37cb2f35670c5b2ebbb	usbserial	usbserial.ko	system_dlkm	usb_serial_suspend
1d050f59ac0e31630921ae249ddf49382ccba0ecadcccdbe4485b90df3886b32	mtk_dynamic_loading_throttling	mtk_dynamic_loading_throttling.ko	vendor_boot_platform;vendor_dlkm	register_dlpt_notify
201628cd5b5aff2129901fcf555049afa7fdc3ce80f7ff1502b6b095806384d4	mt6375_charger	mt6375-charger.ko	vendor_boot_platform	yft_usb_flag
2145f1938cfb2f534c685a3abfe112539459d3086dcb8a8836cba4fcddbcf0a1	ccmni	ccmni.ko	vendor_dlkm	ccmni_clr_flush_timer
2145f1938cfb2f534c685a3abfe112539459d3086dcb8a8836cba4fcddbcf0a1	ccmni	ccmni.ko	vendor_dlkm	ccmni_ops
2145f1938cfb2f534c685a3abfe112539459d3086dcb8a8836cba4fcddbcf0a1	ccmni	ccmni.ko	vendor_dlkm	ccmni_set_cur_speed
2145f1938cfb2f534c685a3abfe112539459d3086dcb8a8836cba4fcddbcf0a1	ccmni	ccmni.ko	vendor_dlkm	ccmni_set_init_rps
2145f1938cfb2f534c685a3abfe112539459d3086dcb8a8836cba4fcddbcf0a1	ccmni	ccmni.ko	vendor_dlkm	set_ccmni_rps
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_fb_dma_get_gem_addr
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_fb_dma_get_gem_obj
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_fb_dma_sync_non_coherent
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_create
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_dumb_create
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_dumb_create_internal
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_free
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_get_sg_table
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_mmap
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_prime_import_sg_table
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_prime_import_sg_table_vmap
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_print_info
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_vm_ops
241827fc5faafc7bb47ca7d43fe1f318d4aec2d71793a0c3b365dcfa1f30145c	drm_dma_helper	drm_dma_helper.ko	vendor_boot_platform	drm_gem_dma_vmap
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	register_tcp_dev_notifier
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_asyn_regmap_block_write
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_asyn_regmap_reg_write
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_cache_clrlasterror
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_cache_getlasterror
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_get_regsize
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_is_reg_volatile
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_add_debugfs
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_block_read
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_block_write
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_cache_reload
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_cache_sync
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_cache_write_back
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_device_register_ex
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_device_unregister
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_reg_read
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_reg_write
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	rt_regmap_update_bits
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_class
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_dev_get_by_name
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_device_irq_enable
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_device_register
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_device_unregister
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_get_dev_data
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_error_recovery
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_handle_ctd
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_handle_fod
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_handle_otp
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_handle_wd
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpc_typec_is_act_as_sink_role
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_alert
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_alert_status_clear
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_alert_vendor_defined_handler
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_alert_wakeup
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_check_vbus_valid_from_ic
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_check_vsafe0v
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_disable_vbus_control
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_attention
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_configure
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_notify_config_done
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_notify_config_start
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_notify_status_update_done
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_dp_status_update
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_enter_mode
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_exit_mode
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_fault_status_clear
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_alert_mask
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_alert_status_and_mask
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_cc
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_fault_status
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_message
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_power_status
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_get_vbus_voltage
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_init
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_init_alert_mask
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_is_plugged_in
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_lock_typec
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_notify_alert
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_notify_attachwait_state
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_notify_cable_type
2426edb571f5f8c2c1317b618fe6c10a095a59cf17acdd4d17ef583f63b5b5c5	tcpc_class	tcpc_class.ko	vendor_boot_platform	tcpci_notify_cc_hi
