index	relocation_section	target_section	offset_hex	type	symbol	addend	info	symbol_value
521	.rela.init.text	.init.text	0x14	R_AARCH64_ADD_ABS_LO12_NC	__this_module	0	0000009800000115	0000000000000000
522	.rela.init.text	.init.text	0x18	R_AARCH64_ADR_PREL_PG_HI21	.data	0	0000008500000113	0000000000000000
523	.rela.init.text	.init.text	0x1c	R_AARCH64_ADD_ABS_LO12_NC	.data	0	0000008500000115	0000000000000000
524	.rela.init.text	.init.text	0x20	R_AARCH64_CALL26	i2c_register_driver	0	000000990000011b	0000000000000000
525	.rela.exit.text	.exit.text	0x10	R_AARCH64_ADR_PREL_PG_HI21	.data	0	0000008500000113	0000000000000000
526	.rela.exit.text	.exit.text	0x14	R_AARCH64_ADD_ABS_LO12_NC	.data	0	0000008500000115	0000000000000000
527	.rela.exit.text	.exit.text	0x18	R_AARCH64_CALL26	i2c_del_driver	0	0000009b0000011b	0000000000000000
528	.rela.rodata	.rodata	0x50	R_AARCH64_ABS64	.text	1f64	0000007d00000101	0000000000000000
529	.rela.rodata	.rodata	0x58	R_AARCH64_ABS64	.text	1fc8	0000007d00000101	0000000000000000
530	.rela.rodata	.rodata	0x60	R_AARCH64_ABS64	.text	1f64	0000007d00000101	0000000000000000
531	.rela.rodata	.rodata	0x68	R_AARCH64_ABS64	.text	1fc8	0000007d00000101	0000000000000000
532	.rela.rodata	.rodata	0x70	R_AARCH64_ABS64	.text	1f64	0000007d00000101	0000000000000000
533	.rela.rodata	.rodata	0x78	R_AARCH64_ABS64	.text	1fc8	0000007d00000101	0000000000000000
534	.rela.rodata	.rodata	0x6f0	R_AARCH64_ABS64	.text	16c0	0000007d00000101	0000000000000000
535	.rela.rodata	.rodata	0x6f8	R_AARCH64_ABS64	.text	16e4	0000007d00000101	0000000000000000
536	.rela.rodata	.rodata	0x808	R_AARCH64_ABS64	.text	17a0	0000007d00000101	0000000000000000
537	.rela.rodata	.rodata	0x810	R_AARCH64_ABS64	.text	187c	0000007d00000101	0000000000000000
538	.rela.rodata	.rodata	0x818	R_AARCH64_ABS64	.text	195c	0000007d00000101	0000000000000000
539	.rela.rodata	.rodata	0x820	R_AARCH64_ABS64	.text	1a2c	0000007d00000101	0000000000000000
540	.rela.rodata	.rodata	0x828	R_AARCH64_ABS64	.text	1b0c	0000007d00000101	0000000000000000
541	.rela.rodata	.rodata	0x830	R_AARCH64_ABS64	.text	1bec	0000007d00000101	0000000000000000
542	.rela.rodata	.rodata	0x838	R_AARCH64_ABS64	.text	1c28	0000007d00000101	0000000000000000
543	.rela.rodata	.rodata	0x840	R_AARCH64_ABS64	.text	1d08	0000007d00000101	0000000000000000
544	.rela.rodata	.rodata	0x848	R_AARCH64_ABS64	.text	1d44	0000007d00000101	0000000000000000
545	.rela.rodata	.rodata	0x850	R_AARCH64_ABS64	.text	1e04	0000007d00000101	0000000000000000
546	.rela.rodata	.rodata	0x8c8	R_AARCH64_ABS64	.text	1e28	0000007d00000101	0000000000000000
547	.rela.rodata	.rodata	0x8d0	R_AARCH64_ABS64	.text	1ee8	0000007d00000101	0000000000000000
548	.rela.rodata	.rodata	0x958	R_AARCH64_ABS64	.rodata.str1.1	924	0000009500000101	0000000000000000
549	.rela.rodata	.rodata	0x960	R_AARCH64_ABS64	.rodata.str1.1	314	0000009500000101	0000000000000000
550	.rela.rodata	.rodata	0x968	R_AARCH64_ABS64	.rodata.str1.1	891	0000009500000101	0000000000000000
551	.rela.rodata	.rodata	0x970	R_AARCH64_ABS64	.rodata.str1.1	c8	0000009500000101	0000000000000000
552	.rela.rodata	.rodata	0x9c8	R_AARCH64_ABS64	.rodata.str1.1	127	0000009500000101	0000000000000000
553	.rela.rodata	.rodata	0x9d0	R_AARCH64_ABS64	.rodata.str1.1	259	0000009500000101	0000000000000000
554	.rela.rodata	.rodata	0x9d8	R_AARCH64_ABS64	.rodata.str1.1	692	0000009500000101	0000000000000000
555	.rela.init.data	.init.data	0x0	R_AARCH64_ABS64	init_module	0	0000009700000101	0000000000000004
556	.rela.exit.data	.exit.data	0x0	R_AARCH64_ABS64	cleanup_module	0	0000009a00000101	0000000000000004
557	.rela.data	.data	0x8	R_AARCH64_ABS64	.text	4	0000007d00000101	0000000000000000
558	.rela.data	.data	0x10	R_AARCH64_ABS64	.text	4a4	0000007d00000101	0000000000000000
559	.rela.data	.data	0x20	R_AARCH64_ABS64	.text	4e4	0000007d00000101	0000000000000000
560	.rela.data	.data	0x38	R_AARCH64_ABS64	.rodata.str1.1	3fa	0000009500000101	0000000000000000
561	.rela.data	.data	0x48	R_AARCH64_ABS64	__this_module	0	0000009800000101	0000000000000000
562	.rela.data	.data	0x60	R_AARCH64_ABS64	.data	118	0000008500000101	0000000000000000
563	.rela.data	.data	0xb0	R_AARCH64_ABS64	.rodata	40	0000008000000101	0000000000000000
564	.rela.data	.data	0x1d8	R_AARCH64_ABS64	.data	4b4	0000008500000101	0000000000000000
565	.rela.data	.data	0x2a0	R_AARCH64_ABS64	.data	4b8	0000008500000101	0000000000000000
566	.rela.data	.data	0x368	R_AARCH64_ABS64	.data	4bc	0000008500000101	0000000000000000
567	.rela.data	.data	0x438	R_AARCH64_ABS64	.rodata.str1.1	460	0000009500000101	0000000000000000
568	.rela.data	.data	0x448	R_AARCH64_ABS64	.text	1f2c	0000007d00000101	0000000000000000
569	.rela.data	.data	0x478	R_AARCH64_ABS64	.rodata.str1.1	578	0000009500000101	0000000000000000
570	.rela.data	.data	0x488	R_AARCH64_ABS64	.text	ef4	0000007d00000101	0000000000000000
571	.rela.data	.data	0x490	R_AARCH64_ABS64	.text	1020	0000007d00000101	0000000000000000
572	.rela.eh_frame	.eh_frame	0x1c	R_AARCH64_PREL32	.init.text	4	0000007e00000105	0000000000000000
573	.rela.eh_frame	.eh_frame	0x48	R_AARCH64_PREL32	.exit.text	4	0000007f00000105	0000000000000000
574	.rela.eh_frame	.eh_frame	0x74	R_AARCH64_PREL32	.text	4	0000007d00000105	0000000000000000
575	.rela.eh_frame	.eh_frame	0xb8	R_AARCH64_PREL32	.text	4a4	0000007d00000105	0000000000000000
576	.rela.eh_frame	.eh_frame	0xe8	R_AARCH64_PREL32	.text	4e4	0000007d00000105	0000000000000000
577	.rela.eh_frame	.eh_frame	0x118	R_AARCH64_PREL32	.text	568	0000007d00000105	0000000000000000
578	.rela.eh_frame	.eh_frame	0x158	R_AARCH64_PREL32	.text	94c	0000007d00000105	0000000000000000
579	.rela.eh_frame	.eh_frame	0x1a0	R_AARCH64_PREL32	.text	cf8	0000007d00000105	0000000000000000
580	.rela.eh_frame	.eh_frame	0x1d4	R_AARCH64_PREL32	.text	de0	0000007d00000105	0000000000000000
581	.rela.eh_frame	.eh_frame	0x208	R_AARCH64_PREL32	.text	ef4	0000007d00000105	0000000000000000
582	.rela.eh_frame	.eh_frame	0x254	R_AARCH64_PREL32	.text	1020	0000007d00000105	0000000000000000
583	.rela.eh_frame	.eh_frame	0x288	R_AARCH64_PREL32	.text	10bc	0000007d00000105	0000000000000000
584	.rela.eh_frame	.eh_frame	0x2c0	R_AARCH64_PREL32	.text	1278	0000007d00000105	0000000000000000
585	.rela.eh_frame	.eh_frame	0x2f8	R_AARCH64_PREL32	.text	1304	0000007d00000105	0000000000000000
586	.rela.eh_frame	.eh_frame	0x30c	R_AARCH64_PREL32	.text	130c	0000007d00000105	0000000000000000
587	.rela.eh_frame	.eh_frame	0x348	R_AARCH64_PREL32	.text	14e8	0000007d00000105	0000000000000000
588	.rela.eh_frame	.eh_frame	0x384	R_AARCH64_PREL32	.text	15fc	0000007d00000105	0000000000000000
589	.rela.eh_frame	.eh_frame	0x3c0	R_AARCH64_PREL32	.text	16c0	0000007d00000105	0000000000000000
590	.rela.eh_frame	.eh_frame	0x3ec	R_AARCH64_PREL32	.text	16e4	0000007d00000105	0000000000000000
591	.rela.eh_frame	.eh_frame	0x424	R_AARCH64_PREL32	.text	17a0	0000007d00000105	0000000000000000
592	.rela.eh_frame	.eh_frame	0x458	R_AARCH64_PREL32	.text	187c	0000007d00000105	0000000000000000
593	.rela.eh_frame	.eh_frame	0x48c	R_AARCH64_PREL32	.text	195c	0000007d00000105	0000000000000000
594	.rela.eh_frame	.eh_frame	0x4c0	R_AARCH64_PREL32	.text	1a2c	0000007d00000105	0000000000000000
595	.rela.eh_frame	.eh_frame	0x4f4	R_AARCH64_PREL32	.text	1b0c	0000007d00000105	0000000000000000
596	.rela.eh_frame	.eh_frame	0x528	R_AARCH64_PREL32	.text	1bec	0000007d00000105	0000000000000000
597	.rela.eh_frame	.eh_frame	0x554	R_AARCH64_PREL32	.text	1c28	0000007d00000105	0000000000000000
598	.rela.eh_frame	.eh_frame	0x588	R_AARCH64_PREL32	.text	1d08	0000007d00000105	0000000000000000
599	.rela.eh_frame	.eh_frame	0x5b4	R_AARCH64_PREL32	.text	1d44	0000007d00000105	0000000000000000
600	.rela.eh_frame	.eh_frame	0x5ec	R_AARCH64_PREL32	.text	1e04	0000007d00000105	0000000000000000
601	.rela.eh_frame	.eh_frame	0x618	R_AARCH64_PREL32	.text	1e28	0000007d00000105	0000000000000000
602	.rela.eh_frame	.eh_frame	0x648	R_AARCH64_PREL32	.text	1ee8	0000007d00000105	0000000000000000
603	.rela.eh_frame	.eh_frame	0x65c	R_AARCH64_PREL32	.text	1f2c	0000007d00000105	0000000000000000
604	.rela.eh_frame	.eh_frame	0x688	R_AARCH64_PREL32	.text	1f64	0000007d00000105	0000000000000000
605	.rela.eh_frame	.eh_frame	0x6b8	R_AARCH64_PREL32	.text	1fc8	0000007d00000105	0000000000000000
606	.rela.gnu.linkonce.this_module	.gnu.linkonce.this_module	0x170	R_AARCH64_ABS64	init_module	0	0000009700000101	0000000000000004
607	.rela.gnu.linkonce.this_module	.gnu.linkonce.this_module	0x3d8	R_AARCH64_ABS64	cleanup_module	0	0000009a00000101	0000000000000004
